Observation station,Year,Month,Day,Snow depth [cm],Date,Average temperature [Â°C],cloud_code,Time [Local time],Global radiation mean [W/m2]
Turku Artukainen,2021,5,1,0.0,2021-05-01,3.9,0.0,00:00,"165,5"
Turku Artukainen,2021,5,2,0.0,2021-05-02,4.5,0.0,00:00,"270,9"
Turku Artukainen,2021,5,3,0.0,2021-05-03,6.4,0.0,00:00,174
Turku Artukainen,2021,5,4,0.0,2021-05-04,7.6,0.0,00:00,"196,6"
Turku Artukainen,2021,5,5,0.0,2021-05-05,3.6,7.0,00:00,"75,1"
Turku Artukainen,2021,5,6,0.0,2021-05-06,5.9,8.0,00:00,"107,3"
Turku Artukainen,2021,5,7,0.0,2021-05-07,4.5,8.0,00:00,"104,1"
Turku Artukainen,2021,5,8,0.0,2021-05-08,5.7,8.0,00:00,176
Turku Artukainen,2021,5,9,0.0,2021-05-09,5.9,0.0,00:00,"225,7"
Turku Artukainen,2021,5,10,0.0,2021-05-10,9.9,8.0,00:00,"102,9"
Turku Artukainen,2021,5,11,0.0,2021-05-11,16.2,0.0,00:00,"292,2"
Turku Artukainen,2021,5,12,-0.6,2021-05-12,19.0,0.0,00:00,"303,8"
Turku Artukainen,2021,5,13,-1.0,2021-05-13,20.2,0.0,00:00,"259,4"
Turku Artukainen,2021,5,14,-1.0,2021-05-14,16.0,3.0,00:00,"231,4"
Turku Artukainen,2021,5,15,-1.0,2021-05-15,12.6,7.0,00:00,"192,3"
Turku Artukainen,2021,5,16,-1.0,2021-05-16,8.4,6.0,00:00,"294,6"
Turku Artukainen,2021,5,17,-1.0,2021-05-17,10.8,0.0,00:00,"138,2"
Turku Artukainen,2021,5,18,-1.0,2021-05-18,11.8,8.0,00:00,"92,8"
Turku Artukainen,2021,5,19,-1.0,2021-05-19,11.6,8.0,00:00,"65,3"
Turku Artukainen,2021,5,20,-1.0,2021-05-20,13.2,7.0,00:00,"97,8"
Turku Artukainen,2021,5,21,-1.0,2021-05-21,9.4,8.0,00:00,"103,2"
Turku Artukainen,2021,5,22,-1.0,2021-05-22,10.4,7.0,00:00,"291,8"
Turku Artukainen,2021,5,23,-1.0,2021-05-23,11.9,7.0,00:00,"200,1"
Turku Artukainen,2021,5,24,-1.0,2021-05-24,10.5,0.0,00:00,"285,6"
Turku Artukainen,2021,5,25,-1.0,2021-05-25,12.7,0.0,00:00,"279,1"
Turku Artukainen,2021,5,26,-1.0,2021-05-26,10.0,7.0,00:00,"48,3"
Turku Artukainen,2021,5,27,-1.0,2021-05-27,10.3,8.0,00:00,"146,6"
Turku Artukainen,2021,5,28,-1.0,2021-05-28,9.9,7.0,00:00,"240,8"
Turku Artukainen,2021,5,29,-1.0,2021-05-29,11.3,0.0,00:00,"342,7"
Turku Artukainen,2021,5,30,-1.0,2021-05-30,13.5,0.0,00:00,"347,6"
Turku Artukainen,2021,5,31,-1.0,2021-05-31,14.1,0.0,00:00,"180,2"
Turku Artukainen,2021,6,1,-1.0,2021-06-01,14.6,0.0,00:00,"330,2"
Turku Artukainen,2021,6,2,-1.0,2021-06-02,16.3,0.0,00:00,"311,8"
Turku Artukainen,2021,6,3,-1.0,2021-06-03,17.5,0.0,00:00,"299,1"
Turku Artukainen,2021,6,4,-1.0,2021-06-04,18.7,4.0,00:00,"336,7"
Turku Artukainen,2021,6,5,-1.0,2021-06-05,18.8,5.0,00:00,"270,1"
Turku Artukainen,2021,6,6,-1.0,2021-06-06,20.0,0.0,00:00,"245,1"
Turku Artukainen,2021,6,7,-1.0,2021-06-07,20.3,0.0,00:00,"256,3"
Turku Artukainen,2021,6,8,-1.0,2021-06-08,18.1,8.0,00:00,284
Turku Artukainen,2021,6,9,-1.0,2021-06-09,19.2,0.0,00:00,"311,4"
Turku Artukainen,2021,6,10,-1.0,2021-06-10,19.2,0.0,00:00,"333,9"
Turku Artukainen,2021,6,11,-1.0,2021-06-11,19.6,0.0,00:00,"341,4"
Turku Artukainen,2021,6,12,-1.0,2021-06-12,16.0,0.0,00:00,"219,7"
Turku Artukainen,2021,6,13,-1.0,2021-06-13,14.3,7.0,00:00,"191,9"
Turku Artukainen,2021,6,14,-1.0,2021-06-14,15.2,0.0,00:00,"316,5"
Turku Artukainen,2021,6,15,-1.0,2021-06-15,15.8,7.0,00:00,"283,3"
Turku Artukainen,2021,6,16,-1.0,2021-06-16,15.5,0.0,00:00,"335,5"
Turku Artukainen,2021,6,17,-1.0,2021-06-17,16.7,0.0,00:00,"319,1"
Turku Artukainen,2021,6,18,-1.0,2021-06-18,20.0,0.0,00:00,"341,5"
Turku Artukainen,2021,6,19,-1.0,2021-06-19,21.8,6.0,00:00,"341,5"
Turku Artukainen,2021,6,20,-1.0,2021-06-20,22.8,0.0,00:00,"325,4"
Turku Artukainen,2021,6,21,-1.0,2021-06-21,23.9,0.0,00:00,"318,8"
Turku Artukainen,2021,6,22,-1.0,2021-06-22,25.4,0.0,00:00,"310,5"
Turku Artukainen,2021,6,23,-1.0,2021-06-23,20.6,3.0,00:00,"197,1"
Turku Artukainen,2021,6,24,-1.0,2021-06-24,18.2,8.0,00:00,"139,4"
Turku Artukainen,2021,6,25,-1.0,2021-06-25,21.1,1.0,00:00,"251,9"
Turku Artukainen,2021,6,26,-1.0,2021-06-26,20.1,3.0,00:00,"302,3"
Turku Artukainen,2021,6,27,-1.0,2021-06-27,21.0,0.0,00:00,"211,8"
Turku Artukainen,2021,6,28,-1.0,2021-06-28,20.4,0.0,00:00,335
Turku Artukainen,2021,6,29,-1.0,2021-06-29,21.5,0.0,00:00,"350,9"
Turku Artukainen,2021,6,30,-1.0,2021-06-30,20.3,0.0,00:00,"225,2"
Turku Artukainen,2021,7,1,-1.0,2021-07-01,22.4,6.0,00:00,"313,8"
Turku Artukainen,2021,7,2,-1.0,2021-07-02,22.1,0.0,00:00,"277,8"
Turku Artukainen,2021,7,3,-1.0,2021-07-03,22.8,0.0,00:00,"347,1"
Turku Artukainen,2021,7,4,-1.0,2021-07-04,23.5,0.0,00:00,"346,8"
Turku Artukainen,2021,7,5,-1.0,2021-07-05,24.5,0.0,00:00,"331,1"
Turku Artukainen,2021,7,6,-1.0,2021-07-06,23.9,8.0,00:00,"233,7"
Turku Artukainen,2021,7,7,-1.0,2021-07-07,23.8,1.0,00:00,"270,8"
Turku Artukainen,2021,7,8,-1.0,2021-07-08,21.2,7.0,00:00,
Turku Artukainen,2021,7,9,-1.0,2021-07-09,22.3,0.0,00:00,
Turku Artukainen,2021,7,10,-1.0,2021-07-10,24.3,8.0,00:00,
Turku Artukainen,2021,7,11,-1.0,2021-07-11,21.9,7.0,00:00,
Turku Artukainen,2021,7,12,-1.0,2021-07-12,22.6,0.0,00:00,
Turku Artukainen,2021,7,13,-1.0,2021-07-13,24.2,0.0,00:00,
Turku Artukainen,2021,7,14,-1.0,2021-07-14,26.5,0.0,00:00,
Turku Artukainen,2021,7,15,-1.0,2021-07-15,26.1,0.0,00:00,
Turku Artukainen,2021,7,16,-1.0,2021-07-16,21.5,1.0,00:00,
Turku Artukainen,2021,7,17,-1.0,2021-07-17,20.1,0.0,00:00,
Turku Artukainen,2021,7,18,-1.0,2021-07-18,21.0,1.0,00:00,
Turku Artukainen,2021,7,19,-1.0,2021-07-19,16.5,0.0,00:00,
Turku Artukainen,2021,7,20,-1.0,2021-07-20,16.3,8.0,00:00,
Turku Artukainen,2021,7,21,-1.0,2021-07-21,15.5,0.0,00:00,
Turku Artukainen,2021,7,22,-1.0,2021-07-22,18.3,0.0,00:00,
Turku Artukainen,2021,7,23,-1.0,2021-07-23,16.4,0.0,00:00,
Turku Artukainen,2021,7,24,-1.0,2021-07-24,17.3,0.0,00:00,
Turku Artukainen,2021,7,25,-1.0,2021-07-25,20.2,0.0,00:00,
Turku Artukainen,2021,7,26,-1.0,2021-07-26,22.3,0.0,00:00,
Turku Artukainen,2021,7,27,-1.0,2021-07-27,25.5,0.0,00:00,
Turku Artukainen,2021,7,28,-1.0,2021-07-28,19.2,7.0,00:00,
Turku Artukainen,2021,7,29,-1.0,2021-07-29,20.4,8.0,00:00,
Turku Artukainen,2021,7,30,-1.0,2021-07-30,16.4,1.0,00:00,
Turku Artukainen,2021,7,31,-1.0,2021-07-31,18.3,6.0,00:00,
Turku Artukainen,2021,8,1,-1.0,2021-08-01,18.3,4.0,00:00,
Turku Artukainen,2021,8,2,-1.0,2021-08-02,18.6,0.0,00:00,
Turku Artukainen,2021,8,3,-1.0,2021-08-03,15.3,4.0,00:00,
Turku Artukainen,2021,8,4,-1.0,2021-08-04,14.5,0.0,00:00,
Turku Artukainen,2021,8,5,-1.0,2021-08-05,15.0,0.0,00:00,
Turku Artukainen,2021,8,6,-1.0,2021-08-06,18.0,8.0,00:00,
Turku Artukainen,2021,8,7,-1.0,2021-08-07,16.5,0.0,00:00,
Turku Artukainen,2021,8,8,-1.0,2021-08-08,17.9,8.0,00:00,
Turku Artukainen,2021,8,9,-1.0,2021-08-09,18.8,8.0,00:00,
Turku Artukainen,2021,8,10,-1.0,2021-08-10,18.9,7.0,00:00,
Turku Artukainen,2021,8,11,-1.0,2021-08-11,18.4,7.0,00:00,
Turku Artukainen,2021,8,12,-1.0,2021-08-12,18.6,0.0,00:00,
Turku Artukainen,2021,8,13,-1.0,2021-08-13,19.0,0.0,00:00,
Turku Artukainen,2021,8,14,-1.0,2021-08-14,18.6,8.0,00:00,"177,9"
Turku Artukainen,2021,8,15,-1.0,2021-08-15,15.1,7.0,00:00,159
Turku Artukainen,2021,8,16,-1.0,2021-08-16,16.6,0.0,00:00,151
Turku Artukainen,2021,8,17,-1.0,2021-08-17,17.2,8.0,00:00,"85,5"
Turku Artukainen,2021,8,18,-1.0,2021-08-18,15.0,6.0,00:00,"76,4"
Turku Artukainen,2021,8,19,-1.0,2021-08-19,14.7,1.0,00:00,"124,8"
Turku Artukainen,2021,8,20,-1.0,2021-08-20,15.2,7.0,00:00,202
Turku Artukainen,2021,8,21,-1.0,2021-08-21,14.6,0.0,00:00,"143,2"
Turku Artukainen,2021,8,22,-1.0,2021-08-22,13.5,7.0,00:00,"133,5"
Turku Artukainen,2021,8,23,-1.0,2021-08-23,11.6,3.0,00:00,"136,6"
Turku Artukainen,2021,8,24,-1.0,2021-08-24,11.1,0.0,00:00,153
Turku Artukainen,2021,8,25,-1.0,2021-08-25,14.1,8.0,00:00,"16,6"
Turku Artukainen,2021,8,26,-1.0,2021-08-26,13.5,8.0,00:00,"55,1"
Turku Artukainen,2021,8,27,-1.0,2021-08-27,13.9,7.0,00:00,"32,9"
Turku Artukainen,2021,8,28,-1.0,2021-08-28,16.3,8.0,00:00,"113,5"
Turku Artukainen,2021,8,29,-1.0,2021-08-29,16.7,0.0,00:00,"145,8"
Turku Artukainen,2021,8,30,-1.0,2021-08-30,15.4,0.0,00:00,"207,5"
Turku Artukainen,2021,8,31,-1.0,2021-08-31,14.2,0.0,00:00,202
Turku Artukainen,2021,9,1,-1.0,2021-09-01,12.7,4.0,00:00,"167,5"
Turku Artukainen,2021,9,2,-1.0,2021-09-02,12.2,0.0,00:00,"178,1"
Turku Artukainen,2021,9,3,-1.0,2021-09-03,10.7,8.0,00:00,"155,1"
Turku Artukainen,2021,9,4,-1.0,2021-09-04,8.4,0.0,00:00,177
Turku Artukainen,2021,9,5,-1.0,2021-09-05,9.0,0.0,00:00,"143,1"
Turku Artukainen,2021,9,6,-1.0,2021-09-06,12.8,7.0,00:00,"119,5"
Turku Artukainen,2021,9,7,-1.0,2021-09-07,12.0,0.0,00:00,"94,9"
Turku Artukainen,2021,9,8,-1.0,2021-09-08,14.6,7.0,00:00,"87,4"
Turku Artukainen,2021,9,9,-1.0,2021-09-09,15.7,0.0,00:00,"127,4"
Turku Artukainen,2021,9,10,-1.0,2021-09-10,13.6,6.0,00:00,"180,2"
Turku Artukainen,2021,9,11,-1.0,2021-09-11,14.9,8.0,00:00,"54,6"
Turku Artukainen,2021,9,12,-1.0,2021-09-12,14.5,9.0,00:00,"27,2"
Turku Artukainen,2021,9,13,-1.0,2021-09-13,12.1,8.0,00:00,"131,8"
Turku Artukainen,2021,9,14,-1.0,2021-09-14,9.5,7.0,00:00,"148,3"
Turku Artukainen,2021,9,15,-1.0,2021-09-15,7.9,0.0,00:00,"116,8"
Turku Artukainen,2021,9,16,-1.0,2021-09-16,8.2,3.0,00:00,"97,4"
Turku Artukainen,2021,9,17,-1.0,2021-09-17,9.0,7.0,00:00,"100,2"
Turku Artukainen,2021,9,18,-1.0,2021-09-18,9.2,7.0,00:00,"80,4"
Turku Artukainen,2021,9,19,-1.0,2021-09-19,8.6,8.0,00:00,"87,4"
Turku Artukainen,2021,9,20,-1.0,2021-09-20,7.3,8.0,00:00,"121,7"
Turku Artukainen,2021,9,21,-1.0,2021-09-21,4.8,0.0,00:00,68
Turku Artukainen,2021,9,22,-1.0,2021-09-22,6.2,0.0,00:00,144
Turku Artukainen,2021,9,23,-1.0,2021-09-23,9.4,7.0,00:00,"51,7"
Turku Artukainen,2021,9,24,-1.0,2021-09-24,8.4,8.0,00:00,"17,2"
Turku Artukainen,2021,9,25,-1.0,2021-09-25,10.3,8.0,00:00,"57,6"
Turku Artukainen,2021,9,26,-1.0,2021-09-26,9.2,0.0,00:00,"133,9"
Turku Artukainen,2021,9,27,-1.0,2021-09-27,9.3,0.0,00:00,"130,3"
Turku Artukainen,2021,9,28,-1.0,2021-09-28,10.2,0.0,00:00,59
Turku Artukainen,2021,9,29,-1.0,2021-09-29,8.9,7.0,00:00,"34,3"
Turku Artukainen,2021,9,30,-1.0,2021-09-30,9.7,8.0,00:00,46
Turku Artukainen,2021,10,1,-1.0,2021-10-01,11.1,8.0,00:00,"21,2"
Turku Artukainen,2021,10,2,-1.0,2021-10-02,10.6,7.0,00:00,"65,9"
Turku Artukainen,2021,10,3,-1.0,2021-10-03,11.1,0.0,00:00,104
Turku Artukainen,2021,10,4,-1.0,2021-10-04,11.8,7.0,00:00,"86,4"
Turku Artukainen,2021,10,5,-1.0,2021-10-05,11.2,8.0,00:00,"8,9"
Turku Artukainen,2021,10,6,-1.0,2021-10-06,12.0,8.0,00:00,"79,4"
Turku Artukainen,2021,10,7,-1.0,2021-10-07,12.4,8.0,00:00,"23,3"
Turku Artukainen,2021,10,8,-1.0,2021-10-08,11.5,8.0,00:00,"23,7"
Turku Artukainen,2021,10,9,-1.0,2021-10-09,11.8,8.0,00:00,"23,8"
Turku Artukainen,2021,10,10,-1.0,2021-10-10,11.5,8.0,00:00,"28,8"
Turku Artukainen,2021,10,11,-1.0,2021-10-11,10.2,8.0,00:00,"41,3"
Turku Artukainen,2021,10,12,-1.0,2021-10-12,7.4,7.0,00:00,"31,5"
Turku Artukainen,2021,10,13,-1.0,2021-10-13,5.1,8.0,00:00,"46,1"
Turku Artukainen,2021,10,14,-1.0,2021-10-14,6.0,7.0,00:00,59
Turku Artukainen,2021,10,15,-1.0,2021-10-15,9.0,8.0,00:00,"10,7"
Turku Artukainen,2021,10,16,-1.0,2021-10-16,7.2,7.0,00:00,"77,4"
Turku Artukainen,2021,10,17,-1.0,2021-10-17,5.5,4.0,00:00,"78,3"
Turku Artukainen,2021,10,18,-1.0,2021-10-18,4.1,7.0,00:00,"52,4"
Turku Artukainen,2021,10,19,-1.0,2021-10-19,2.5,0.0,00:00,"75,8"
Turku Artukainen,2021,10,20,-1.0,2021-10-20,10.3,8.0,00:00,"7,1"
Turku Artukainen,2021,10,21,-1.0,2021-10-21,10.6,8.0,00:00,"44,8"
Turku Artukainen,2021,10,22,-0.4,2021-10-22,5.6,8.0,00:00,"17,7"
Turku Artukainen,2021,10,23,0.0,2021-10-23,1.5,8.0,00:00,"27,7"
Turku Artukainen,2021,10,24,0.0,2021-10-24,4.0,7.0,00:00,42
Turku Artukainen,2021,10,25,0.0,2021-10-25,9.1,7.0,00:00,"37,6"
Turku Artukainen,2021,10,26,0.0,2021-10-26,8.6,8.0,00:00,"18,6"
Turku Artukainen,2021,10,27,0.0,2021-10-27,7.4,6.0,00:00,"17,7"
Turku Artukainen,2021,10,28,0.0,2021-10-28,8.0,0.0,00:00,"18,2"
Turku Artukainen,2021,10,29,0.0,2021-10-29,10.0,8.0,00:00,"30,1"
Turku Artukainen,2021,10,30,0.0,2021-10-30,9.0,8.0,00:00,"12,8"
Turku Artukainen,2021,10,31,0.0,2021-10-31,9.1,8.0,00:00,"13,7"
Turku Artukainen,2021,11,1,0.0,2021-11-01,9.4,0.0,00:00,"32,6"
Turku Artukainen,2021,11,2,0.0,2021-11-02,7.3,0.0,00:00,"41,4"
Turku Artukainen,2021,11,3,,2021-11-03,6.8,8.0,00:00,"4,6"
Turku Artukainen,2021,11,4,0.0,2021-11-04,7.5,8.0,00:00,"16,2"
Turku Artukainen,2021,11,5,0.0,2021-11-05,5.9,8.0,00:00,"3,4"
Turku Artukainen,2021,11,6,0.0,2021-11-06,4.9,7.0,00:00,"27,2"
Turku Artukainen,2021,11,7,0.0,2021-11-07,1.6,2.0,00:00,"12,2"
Turku Artukainen,2021,11,8,0.0,2021-11-08,-0.3,7.0,00:00,"25,1"
Turku Artukainen,2021,11,9,0.0,2021-11-09,0.7,0.0,00:00,"22,4"
Turku Artukainen,2021,11,10,0.0,2021-11-10,8.8,8.0,00:00,"7,8"
Turku Artukainen,2021,11,11,0.0,2021-11-11,5.4,0.0,00:00,"27,9"
Turku Artukainen,2021,11,12,0.0,2021-11-12,5.7,8.0,00:00,"16,4"
Turku Artukainen,2021,11,13,0.0,2021-11-13,1.0,3.0,00:00,"13,4"
Turku Artukainen,2021,11,14,0.0,2021-11-14,-0.3,7.0,00:00,"34,6"
Turku Artukainen,2021,11,15,0.0,2021-11-15,1.3,0.0,00:00,"17,5"
Turku Artukainen,2021,11,16,0.0,2021-11-16,5.9,7.0,00:00,"7,7"
Turku Artukainen,2021,11,17,0.0,2021-11-17,6.1,8.0,00:00,2
Turku Artukainen,2021,11,18,0.0,2021-11-18,4.3,8.0,00:00,8
Turku Artukainen,2021,11,19,0.0,2021-11-19,3.7,7.0,00:00,"9,8"
Turku Artukainen,2021,11,20,0.0,2021-11-20,4.2,8.0,00:00,"14,9"
Turku Artukainen,2021,11,21,0.0,2021-11-21,-0.5,1.0,00:00,"11,7"
Turku Artukainen,2021,11,22,0.1,2021-11-22,-2.1,0.0,00:00,"22,3"
Turku Artukainen,2021,11,23,,2021-11-23,0.4,8.0,00:00,"8,7"
,2021,11,24,,2021-11-24,3.4,,00:00,"19,5"
Turku Artukainen,2021,11,25,0.0,2021-11-25,4.3,8.0,00:00,"5,3"
Turku Artukainen,2021,11,26,0.0,2021-11-26,-3.5,0.0,00:00,"11,8"
Turku Artukainen,2021,11,27,1.5,2021-11-27,-7.7,0.0,00:00,"15,5"
Turku Artukainen,2021,11,28,2.0,2021-11-28,-7.5,7.0,00:00,5
Turku Artukainen,2021,11,29,2.1,2021-11-29,-6.8,1.0,00:00,3
Turku Artukainen,2021,11,30,2.4,2021-11-30,-10.5,8.0,00:00,"18,5"
Turku Artukainen,2021,12,1,3.0,2021-12-01,-6.0,0.0,00:00,"7,9"
Turku Artukainen,2021,12,2,3.0,2021-12-02,-6.7,8.0,00:00,"12,3"
Turku Artukainen,2021,12,3,2.2,2021-12-03,-9.3,7.0,00:00,"7,9"
Turku Artukainen,2021,12,4,2.1,2021-12-04,-8.7,7.0,00:00,"10,7"
Turku Artukainen,2021,12,5,3.0,2021-12-05,-15.1,0.0,00:00,"16,2"
Turku Artukainen,2021,12,6,3.0,2021-12-06,-16.2,0.0,00:00,"10,6"
Turku Artukainen,2021,12,7,3.0,2021-12-07,-18.3,0.0,00:00,"14,5"
Turku Artukainen,2021,12,8,3.0,2021-12-08,-15.1,0.0,00:00,"10,7"
Turku Artukainen,2021,12,9,2.9,2021-12-09,-6.8,5.0,00:00,"3,7"
Turku Artukainen,2021,12,10,3.3,2021-12-10,-2.2,7.0,00:00,"1,2"
Turku Artukainen,2021,12,11,4.1,2021-12-11,0.2,8.0,00:00,1
Turku Artukainen,2021,12,12,4.2,2021-12-12,0.5,8.0,00:00,"3,7"
Turku Artukainen,2021,12,13,4.0,2021-12-13,0.8,9.0,00:00,"3,1"
Turku Artukainen,2021,12,14,0.3,2021-12-14,3.2,8.0,00:00,1
Turku Artukainen,2021,12,15,0.0,2021-12-15,3.3,8.0,00:00,"2,3"
Turku Artukainen,2021,12,16,0.0,2021-12-16,3.9,8.0,00:00,"6,8"
Turku Artukainen,2021,12,17,0.0,2021-12-17,2.2,0.0,00:00,"11,8"
Turku Artukainen,2021,12,18,0.0,2021-12-18,4.6,7.0,00:00,"2,7"
Turku Artukainen,2021,12,19,0.0,2021-12-19,1.4,7.0,00:00,"3,6"
Turku Artukainen,2021,12,20,0.0,2021-12-20,-7.5,5.0,00:00,"10,9"
Turku Artukainen,2021,12,21,0.0,2021-12-21,-11.4,2.0,00:00,"11,8"
Turku Artukainen,2021,12,22,0.0,2021-12-22,-13.2,0.0,00:00,"7,3"
Turku Artukainen,2021,12,23,0.1,2021-12-23,-1.6,8.0,00:00,"2,3"
Turku Artukainen,2021,12,24,4.1,2021-12-24,-10.9,8.0,00:00,"8,8"
Turku Artukainen,2021,12,25,13.3,2021-12-25,-9.1,2.0,00:00,"9,2"
Turku Artukainen,2021,12,26,20.4,2021-12-26,-13.5,0.0,00:00,"11,5"
Turku Artukainen,2021,12,27,15.5,2021-12-27,-8.3,7.0,00:00,"13,3"
Turku Artukainen,2021,12,28,13.2,2021-12-28,-3.6,7.0,00:00,"5,8"
Turku Artukainen,2021,12,29,14.9,2021-12-29,-1.6,8.0,00:00,"4,5"
Turku Artukainen,2021,12,30,15.1,2021-12-30,0.7,8.0,00:00,"2,7"
Turku Artukainen,2021,12,31,10.3,2021-12-31,-0.5,8.0,00:00,"8,6"
Turku Artukainen,2022,1,1,10.1,2022-01-01,-6.0,8.0,00:00,"14,3"
Turku Artukainen,2022,1,2,13.1,2022-01-02,-2.7,7.0,00:00,"3,4"
Turku Artukainen,2022,1,3,12.9,2022-01-03,0.3,8.0,00:00,"3,2"
Turku Artukainen,2022,1,4,10.2,2022-01-04,0.4,8.0,00:00,"4,7"
Turku Artukainen,2022,1,5,9.9,2022-01-05,-0.9,4.0,00:00,"6,7"
Turku Artukainen,2022,1,6,10.0,2022-01-06,-5.0,8.0,00:00,"12,2"
Turku Artukainen,2022,1,7,10.0,2022-01-07,-6.7,4.0,00:00,"15,7"
Turku Artukainen,2022,1,8,11.0,2022-01-08,-7.9,7.0,00:00,"5,2"
Turku Artukainen,2022,1,9,12.4,2022-01-09,-4.1,8.0,00:00,"6,7"
Turku Artukainen,2022,1,10,13.0,2022-01-10,-9.7,8.0,00:00,"18,8"
Turku Artukainen,2022,1,11,13.0,2022-01-11,-6.9,0.0,00:00,"8,1"
Turku Artukainen,2022,1,12,11.8,2022-01-12,1.6,8.0,00:00,"3,7"
Turku Artukainen,2022,1,13,9.0,2022-01-13,6.2,7.0,00:00,"15,9"
Turku Artukainen,2022,1,14,5.6,2022-01-14,3.1,8.0,00:00,12
Turku Artukainen,2022,1,15,5.1,2022-01-15,0.8,8.0,00:00,"20,2"
Turku Artukainen,2022,1,16,4.9,2022-01-16,0.7,7.0,00:00,"7,4"
Turku Artukainen,2022,1,17,6.9,2022-01-17,-0.8,7.0,00:00,"19,4"
Turku Artukainen,2022,1,18,7.0,2022-01-18,-2.8,0.0,00:00,"16,2"
Turku Artukainen,2022,1,19,6.5,2022-01-19,1.4,0.0,00:00,9
Turku Artukainen,2022,1,20,8.7,2022-01-20,-1.1,8.0,00:00,"5,3"
Turku Artukainen,2022,1,21,11.8,2022-01-21,-2.4,3.0,00:00,"7,5"
Turku Artukainen,2022,1,22,11.0,2022-01-22,-6.8,1.0,00:00,"19,1"
Turku Artukainen,2022,1,23,11.0,2022-01-23,-1.1,8.0,00:00,"8,1"
Turku Artukainen,2022,1,24,9.7,2022-01-24,1.3,9.0,00:00,6
Turku Artukainen,2022,1,25,8.9,2022-01-25,-1.9,2.0,00:00,"30,6"
Turku Artukainen,2022,1,26,8.9,2022-01-26,-0.5,0.0,00:00,8
Turku Artukainen,2022,1,27,9.0,2022-01-27,0.6,8.0,00:00,"6,9"
Turku Artukainen,2022,1,28,9.1,2022-01-28,-1.0,8.0,00:00,"14,2"
Turku Artukainen,2022,1,29,9.8,2022-01-29,-0.4,0.0,00:00,"13,3"
Turku Artukainen,2022,1,30,15.2,2022-01-30,-1.6,8.0,00:00,"14,5"
Turku Artukainen,2022,1,31,16.7,2022-01-31,-6.5,7.0,00:00,"19,3"
Turku Artukainen,2022,2,1,16.0,2022-02-01,-12.0,0.0,00:00,"23,1"
Turku Artukainen,2022,2,2,16.2,2022-02-02,-10.1,8.0,00:00,"26,8"
Turku Artukainen,2022,2,3,16.0,2022-02-03,-10.8,0.0,00:00,"32,6"
Turku Artukainen,2022,2,4,17.8,2022-02-04,-2.2,0.0,00:00,"26,8"
Turku Artukainen,2022,2,5,19.3,2022-02-05,0.2,8.0,00:00,"13,8"
Turku Artukainen,2022,2,6,19.0,2022-02-06,0.3,0.0,00:00,"15,1"
Turku Artukainen,2022,2,7,18.9,2022-02-07,-2.3,1.0,00:00,"15,5"
Turku Artukainen,2022,2,8,19.3,2022-02-08,-1.1,8.0,00:00,"23,2"
Turku Artukainen,2022,2,9,20.2,2022-02-09,-0.9,0.0,00:00,"36,8"
Turku Artukainen,2022,2,10,20.0,2022-02-10,-0.1,0.0,00:00,"45,7"
Turku Artukainen,2022,2,11,20.0,2022-02-11,-1.9,0.0,00:00,"56,2"
Turku Artukainen,2022,2,12,20.0,2022-02-12,-0.2,0.0,00:00,"53,5"
Turku Artukainen,2022,2,13,20.3,2022-02-13,1.7,8.0,00:00,"11,8"
Turku Artukainen,2022,2,14,19.6,2022-02-14,1.4,8.0,00:00,"8,4"
Turku Artukainen,2022,2,15,19.1,2022-02-15,2.2,8.0,00:00,"13,6"
Turku Artukainen,2022,2,16,17.9,2022-02-16,2.0,7.0,00:00,"17,2"
Turku Artukainen,2022,2,17,17.0,2022-02-17,0.8,8.0,00:00,"14,4"
Turku Artukainen,2022,2,18,17.0,2022-02-18,-1.3,8.0,00:00,"47,1"
Turku Artukainen,2022,2,19,17.4,2022-02-19,-1.8,0.0,00:00,"23,4"
Turku Artukainen,2022,2,20,17.1,2022-02-20,-3.3,0.0,00:00,"41,4"
Turku Artukainen,2022,2,21,18.8,2022-02-21,-2.2,2.0,00:00,"33,2"
Turku Artukainen,2022,2,22,23.0,2022-02-22,-3.4,8.0,00:00,"39,6"
Turku Artukainen,2022,2,23,22.3,2022-02-23,-4.3,8.0,00:00,"66,5"
Turku Artukainen,2022,2,24,19.0,2022-02-24,3.2,8.0,00:00,"20,1"
Turku Artukainen,2022,2,25,16.2,2022-02-25,1.1,8.0,00:00,"16,8"
Turku Artukainen,2022,2,26,17.0,2022-02-26,-1.3,0.0,00:00,"94,8"
Turku Artukainen,2022,2,27,17.0,2022-02-27,1.4,0.0,00:00,"89,8"
Turku Artukainen,2022,2,28,16.5,2022-02-28,0.2,0.0,00:00,"99,4"
Turku Artukainen,2022,3,1,17.0,2022-03-01,1.8,0.0,00:00,"101,4"
Turku Artukainen,2022,3,2,17.0,2022-03-02,0.9,8.0,00:00,"68,5"
Turku Artukainen,2022,3,3,17.0,2022-03-03,0.7,7.0,00:00,"100,5"
Turku Artukainen,2022,3,4,17.2,2022-03-04,-1.6,0.0,00:00,"107,3"
Turku Artukainen,2022,3,5,17.9,2022-03-05,-2.3,0.0,00:00,"111,7"
Turku Artukainen,2022,3,6,17.4,2022-03-06,1.1,0.0,00:00,"114,9"
Turku Artukainen,2022,3,7,17.9,2022-03-07,0.6,0.0,00:00,"54,1"
