Observation station,Year,Month,Day,Time [Local time],Snow depth [cm],Date,Average temperature [°C],Cloud cover [1/8]
Kuopio Maaninka,2009,1,8,2:00,18,2009-01-08,-14.7,Cloudy (8/8)
Kuopio Maaninka,2009,1,9,2:00,20,2009-01-09,-8.4,Cloudy (8/8)
Kuopio Maaninka,2009,1,9,2:00,20,2009-01-09,-8.4,Mostly cloudy (7/8)
Kuopio Maaninka,2009,1,9,2:00,20,2009-01-09,-8.4,Clear (0/8)
Kuopio Maaninka,2009,1,10,2:00,20,2009-01-10,-5.5,Cloudy (8/8)
Kuopio Maaninka,2009,1,10,2:00,20,2009-01-10,-5.5,Mostly cloudy (7/8)
Kuopio Maaninka,2009,1,10,2:00,20,2009-01-10,-5.5,Partly cloudy (5/8)
Kuopio Maaninka,2009,1,10,2:00,20,2009-01-10,-5.5,Mostly clear (3/8)
Kuopio Maaninka,2009,1,10,2:00,20,2009-01-10,-5.5,Clear (1/8)
Kuopio Maaninka,2009,1,10,2:00,20,2009-01-10,-5.5,Clear (0/8)
Kuopio Maaninka,2009,1,11,2:00,20,2009-01-11,0.6,Cloudy (8/8)
Kuopio Maaninka,2009,1,11,2:00,20,2009-01-11,0.6,Mostly cloudy (7/8)
Kuopio Maaninka,2009,1,12,2:00,14,2009-01-12,2.7,Cloudy (8/8)
Kuopio Maaninka,2009,1,12,2:00,14,2009-01-12,2.7,Mostly cloudy (7/8)
Kuopio Maaninka,2009,1,13,2:00,3,2009-01-13,3.7,Cloudy (8/8)
Kuopio Maaninka,2009,1,13,2:00,3,2009-01-13,3.7,Mostly cloudy (7/8)
Kuopio Maaninka,2009,1,14,2:00,3,2009-01-14,-0.9,Mostly cloudy (7/8)
Kuopio Maaninka,2009,1,14,2:00,3,2009-01-14,-0.9,Cloudy (8/8)
Kuopio Maaninka,2009,1,15,2:00,2,2009-01-15,-12.1,Cloudy (8/8)
Kuopio Maaninka,2009,1,15,2:00,2,2009-01-15,-12.1,Mostly cloudy (7/8)
Kuopio Maaninka,2009,1,15,2:00,2,2009-01-15,-12.1,Partly cloudy (5/8)
Kuopio Maaninka,2009,1,15,2:00,2,2009-01-15,-12.1,Mostly clear (3/8)
Kuopio Maaninka,2009,1,15,2:00,2,2009-01-15,-12.1,Clear (1/8)
Kuopio Maaninka,2009,1,15,2:00,2,2009-01-15,-12.1,Clear (0/8)
Kuopio Maaninka,2009,1,16,2:00,2,2009-01-16,-15.8,Clear (0/8)
Kuopio Maaninka,2009,1,16,2:00,2,2009-01-16,-15.8,Clear (1/8)
Kuopio Maaninka,2009,1,16,2:00,2,2009-01-16,-15.8,Partly cloudy (5/8)
Kuopio Maaninka,2009,1,16,2:00,2,2009-01-16,-15.8,Mostly cloudy (7/8)
Kuopio Maaninka,2009,1,16,2:00,2,2009-01-16,-15.8,Cloudy (8/8)
Kuopio Maaninka,2009,1,16,2:00,2,2009-01-16,-15.8,Mostly clear (3/8)
Kuopio Maaninka,2009,1,17,2:00,2,2009-01-17,-15.8,Clear (0/8)
Kuopio Maaninka,2009,1,17,2:00,2,2009-01-17,-15.8,Clear (1/8)
Kuopio Maaninka,2009,1,17,2:00,2,2009-01-17,-15.8,Partly cloudy (5/8)
Kuopio Maaninka,2009,1,17,2:00,2,2009-01-17,-15.8,Mostly cloudy (7/8)
Kuopio Maaninka,2009,1,17,2:00,2,2009-01-17,-15.8,Cloudy (8/8)
Kuopio Maaninka,2009,1,18,2:00,2,2009-01-18,-8.1,Cloudy (8/8)
Kuopio Maaninka,2009,1,19,2:00,3,2009-01-19,-7.3,Cloudy (8/8)
Kuopio Maaninka,2009,1,19,2:00,3,2009-01-19,-7.3,Mostly cloudy (7/8)
Kuopio Maaninka,2009,1,20,2:00,3,2009-01-20,-5.7,Cloudy (8/8)
Kuopio Maaninka,2009,1,20,2:00,3,2009-01-20,-5.7,Mostly cloudy (7/8)
Kuopio Maaninka,2009,1,21,2:00,3,2009-01-21,-4.5,Cloudy (8/8)
Kuopio Maaninka,2009,1,21,2:00,3,2009-01-21,-4.5,Mostly cloudy (7/8)
Kuopio Maaninka,2009,1,22,2:00,6,2009-01-22,-3.3,Cloudy (8/8)
Kuopio Maaninka,2009,1,22,2:00,6,2009-01-22,-3.3,Mostly cloudy (7/8)
Kuopio Maaninka,2009,1,23,2:00,11,2009-01-23,-6.6,Cloudy (8/8)
Kuopio Maaninka,2009,1,23,2:00,11,2009-01-23,-6.6,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2009,1,23,2:00,11,2009-01-23,-6.6,Mostly cloudy (7/8)
Kuopio Maaninka,2009,1,23,2:00,11,2009-01-23,-6.6,Mostly clear (3/8)
Kuopio Maaninka,2009,1,23,2:00,11,2009-01-23,-6.6,Partly cloudy (5/8)
Kuopio Maaninka,2009,1,23,2:00,11,2009-01-23,-6.6,Clear (1/8)
Kuopio Maaninka,2009,1,23,2:00,11,2009-01-23,-6.6,Clear (0/8)
Kuopio Maaninka,2009,1,24,2:00,13,2009-01-24,-10.3,Clear (1/8)
Kuopio Maaninka,2009,1,24,2:00,13,2009-01-24,-10.3,Clear (0/8)
Kuopio Maaninka,2009,1,24,2:00,13,2009-01-24,-10.3,Mostly clear (3/8)
Kuopio Maaninka,2009,1,24,2:00,13,2009-01-24,-10.3,Partly cloudy (5/8)
Kuopio Maaninka,2009,1,24,2:00,13,2009-01-24,-10.3,Mostly cloudy (7/8)
Kuopio Maaninka,2009,1,24,2:00,13,2009-01-24,-10.3,Cloudy (8/8)
Kuopio Maaninka,2009,1,25,2:00,13,2009-01-25,-7.6,Cloudy (8/8)
Kuopio Maaninka,2009,1,25,2:00,13,2009-01-25,-7.6,Mostly cloudy (7/8)
Kuopio Maaninka,2009,1,26,2:00,12,2009-01-26,-5.5,Cloudy (8/8)
Kuopio Maaninka,2009,1,26,2:00,12,2009-01-26,-5.5,Mostly cloudy (7/8)
Kuopio Maaninka,2009,1,26,2:00,12,2009-01-26,-5.5,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2009,1,27,2:00,16,2009-01-27,-5.3,Cloudy (8/8)
Kuopio Maaninka,2009,1,27,2:00,16,2009-01-27,-5.3,Mostly cloudy (7/8)
Kuopio Maaninka,2009,1,27,2:00,16,2009-01-27,-5.3,Partly cloudy (5/8)
Kuopio Maaninka,2009,1,28,2:00,16,2009-01-28,-5.9,Cloudy (8/8)
Kuopio Maaninka,2009,1,28,2:00,16,2009-01-28,-5.9,Mostly cloudy (7/8)
Kuopio Maaninka,2009,1,29,2:00,15,2009-01-29,-5.9,Cloudy (8/8)
Kuopio Maaninka,2009,1,29,2:00,15,2009-01-29,-5.9,Mostly cloudy (7/8)
Kuopio Maaninka,2009,1,30,2:00,15,2009-01-30,-11.6,Cloudy (8/8)
Kuopio Maaninka,2009,1,30,2:00,15,2009-01-30,-11.6,Mostly cloudy (7/8)
Kuopio Maaninka,2009,1,30,2:00,15,2009-01-30,-11.6,Partly cloudy (5/8)
Kuopio Maaninka,2009,1,30,2:00,15,2009-01-30,-11.6,Mostly clear (3/8)
Kuopio Maaninka,2009,1,30,2:00,15,2009-01-30,-11.6,Clear (1/8)
Kuopio Maaninka,2009,1,30,2:00,15,2009-01-30,-11.6,Clear (0/8)
Kuopio Maaninka,2009,1,31,2:00,15,2009-01-31,-18.9,Clear (0/8)
Kuopio Maaninka,2009,1,31,2:00,15,2009-01-31,-18.9,Clear (1/8)
Kuopio Maaninka,2009,1,31,2:00,15,2009-01-31,-18.9,Partly cloudy (5/8)
Kuopio Maaninka,2009,1,31,2:00,15,2009-01-31,-18.9,Mostly clear (3/8)
Kuopio Maaninka,2009,1,31,2:00,15,2009-01-31,-18.9,Mostly cloudy (7/8)
Kuopio Maaninka,2009,1,31,2:00,15,2009-01-31,-18.9,Cloudy (8/8)
Kuopio Maaninka,2009,2,1,2:00,15,2009-02-01,-7.3,Cloudy (8/8)
Kuopio Maaninka,2009,2,1,2:00,15,2009-02-01,-7.3,Mostly cloudy (7/8)
Kuopio Maaninka,2009,2,2,2:00,14,2009-02-02,-8.7,Cloudy (8/8)
Kuopio Maaninka,2009,2,3,2:00,14,2009-02-03,-8.5,Cloudy (8/8)
Kuopio Maaninka,2009,2,3,2:00,14,2009-02-03,-8.5,Mostly cloudy (7/8)
Kuopio Maaninka,2009,2,3,2:00,14,2009-02-03,-8.5,Partly cloudy (5/8)
Kuopio Maaninka,2009,2,3,2:00,14,2009-02-03,-8.5,Mostly clear (3/8)
Kuopio Maaninka,2009,2,3,2:00,14,2009-02-03,-8.5,Clear (1/8)
Kuopio Maaninka,2009,2,3,2:00,14,2009-02-03,-8.5,Clear (0/8)
Kuopio Maaninka,2009,2,4,2:00,14,2009-02-04,-3.9,Mostly cloudy (7/8)
Kuopio Maaninka,2009,2,4,2:00,14,2009-02-04,-3.9,Cloudy (8/8)
Kuopio Maaninka,2009,2,5,2:00,16,2009-02-05,-9.5,Cloudy (8/8)
Kuopio Maaninka,2009,2,5,2:00,16,2009-02-05,-9.5,Mostly cloudy (7/8)
Kuopio Maaninka,2009,2,5,2:00,16,2009-02-05,-9.5,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2009,2,6,2:00,17,2009-02-06,-14.3,Cloudy (8/8)
Kuopio Maaninka,2009,2,6,2:00,17,2009-02-06,-14.3,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2009,2,6,2:00,17,2009-02-06,-14.3,Mostly cloudy (7/8)
Kuopio Maaninka,2009,2,7,2:00,20,2009-02-07,-10.9,Cloudy (8/8)
Kuopio Maaninka,2009,2,7,2:00,20,2009-02-07,-10.9,Mostly cloudy (7/8)
Kuopio Maaninka,2009,2,7,2:00,20,2009-02-07,-10.9,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2009,2,8,2:00,23,2009-02-08,-4.2,Cloudy (8/8)
Kuopio Maaninka,2009,2,8,2:00,23,2009-02-08,-4.2,Mostly cloudy (7/8)
Kuopio Maaninka,2009,2,9,2:00,23,2009-02-09,-2.0,Cloudy (8/8)
Kuopio Maaninka,2009,2,9,2:00,23,2009-02-09,-2.0,Mostly cloudy (7/8)
Kuopio Maaninka,2009,2,9,2:00,23,2009-02-09,-2.0,Partly cloudy (5/8)
Kuopio Maaninka,2009,2,9,2:00,23,2009-02-09,-2.0,Mostly clear (3/8)
Kuopio Maaninka,2009,2,9,2:00,23,2009-02-09,-2.0,Clear (1/8)
Kuopio Maaninka,2009,2,9,2:00,23,2009-02-09,-2.0,Clear (0/8)
Kuopio Maaninka,2009,2,10,2:00,22,2009-02-10,-7.3,Clear (0/8)
Kuopio Maaninka,2009,2,10,2:00,22,2009-02-10,-7.3,Clear (1/8)
Kuopio Maaninka,2009,2,10,2:00,22,2009-02-10,-7.3,Partly cloudy (5/8)
Kuopio Maaninka,2009,2,10,2:00,22,2009-02-10,-7.3,Mostly cloudy (7/8)
Kuopio Maaninka,2009,2,10,2:00,22,2009-02-10,-7.3,Cloudy (8/8)
Kuopio Maaninka,2009,2,11,2:00,22,2009-02-11,-6.2,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2009,2,11,2:00,22,2009-02-11,-6.2,Cloudy (8/8)
Kuopio Maaninka,2009,2,11,2:00,22,2009-02-11,-6.2,Mostly cloudy (7/8)
Kuopio Maaninka,2009,2,12,2:00,22,2009-02-12,-5.5,Cloudy (8/8)
Kuopio Maaninka,2009,2,13,2:00,22,2009-02-13,-9.3,Cloudy (8/8)
Kuopio Maaninka,2009,2,13,2:00,22,2009-02-13,-9.3,Mostly cloudy (7/8)
Kuopio Maaninka,2009,2,13,2:00,22,2009-02-13,-9.3,Mostly clear (3/8)
Kuopio Maaninka,2009,2,13,2:00,22,2009-02-13,-9.3,Partly cloudy (5/8)
Kuopio Maaninka,2009,2,14,2:00,23,2009-02-14,-9.8,Cloudy (8/8)
Kuopio Maaninka,2009,2,15,2:00,23,2009-02-15,-11.9,Cloudy (8/8)
Kuopio Maaninka,2009,2,15,2:00,23,2009-02-15,-11.9,Mostly cloudy (7/8)
Kuopio Maaninka,2009,2,15,2:00,23,2009-02-15,-11.9,Mostly clear (3/8)
Kuopio Maaninka,2009,2,15,2:00,23,2009-02-15,-11.9,Clear (1/8)
Kuopio Maaninka,2009,2,15,2:00,23,2009-02-15,-11.9,Partly cloudy (5/8)
Kuopio Maaninka,2009,2,15,2:00,23,2009-02-15,-11.9,Clear (0/8)
Kuopio Maaninka,2009,2,16,2:00,22,2009-02-16,-17.1,Clear (0/8)
Kuopio Maaninka,2009,2,16,2:00,22,2009-02-16,-17.1,Clear (1/8)
Kuopio Maaninka,2009,2,17,2:00,22,2009-02-17,-16.6,Clear (0/8)
Kuopio Maaninka,2009,2,17,2:00,22,2009-02-17,-16.6,Clear (1/8)
Kuopio Maaninka,2009,2,17,2:00,22,2009-02-17,-16.6,Mostly clear (3/8)
Kuopio Maaninka,2009,2,17,2:00,22,2009-02-17,-16.6,Partly cloudy (5/8)
Kuopio Maaninka,2009,2,17,2:00,22,2009-02-17,-16.6,Mostly cloudy (7/8)
Kuopio Maaninka,2009,2,17,2:00,22,2009-02-17,-16.6,Cloudy (8/8)
Kuopio Maaninka,2009,2,18,2:00,22,2009-02-18,-14.9,Mostly clear (3/8)
Kuopio Maaninka,2009,2,18,2:00,22,2009-02-18,-14.9,Partly cloudy (5/8)
Kuopio Maaninka,2009,2,18,2:00,22,2009-02-18,-14.9,Clear (1/8)
Kuopio Maaninka,2009,2,18,2:00,22,2009-02-18,-14.9,Clear (0/8)
Kuopio Maaninka,2009,2,18,2:00,22,2009-02-18,-14.9,Mostly cloudy (7/8)
Kuopio Maaninka,2009,2,18,2:00,22,2009-02-18,-14.9,Cloudy (8/8)
Kuopio Maaninka,2009,2,19,2:00,23,2009-02-19,-9.7,Cloudy (8/8)
Kuopio Maaninka,2009,2,19,2:00,23,2009-02-19,-9.7,Mostly cloudy (7/8)
Kuopio Maaninka,2009,2,20,2:00,23,2009-02-20,-6.3,Cloudy (8/8)
Kuopio Maaninka,2009,2,20,2:00,23,2009-02-20,-6.3,Mostly cloudy (7/8)
Kuopio Maaninka,2009,2,20,2:00,23,2009-02-20,-6.3,Partly cloudy (5/8)
Kuopio Maaninka,2009,2,20,2:00,23,2009-02-20,-6.3,Mostly clear (3/8)
Kuopio Maaninka,2009,2,20,2:00,23,2009-02-20,-6.3,Clear (1/8)
Kuopio Maaninka,2009,2,20,2:00,23,2009-02-20,-6.3,Clear (0/8)
Kuopio Maaninka,2009,2,21,2:00,23,2009-02-21,-6.9,Cloudy (8/8)
Kuopio Maaninka,2009,2,21,2:00,23,2009-02-21,-6.9,Mostly cloudy (7/8)
Kuopio Maaninka,2009,2,21,2:00,23,2009-02-21,-6.9,Partly cloudy (5/8)
Kuopio Maaninka,2009,2,21,2:00,23,2009-02-21,-6.9,Mostly clear (3/8)
Kuopio Maaninka,2009,2,21,2:00,23,2009-02-21,-6.9,Clear (1/8)
Kuopio Maaninka,2009,2,21,2:00,23,2009-02-21,-6.9,Clear (0/8)
Kuopio Maaninka,2009,2,22,2:00,25,2009-02-22,-5.6,Mostly cloudy (7/8)
Kuopio Maaninka,2009,2,22,2:00,25,2009-02-22,-5.6,Cloudy (8/8)
Kuopio Maaninka,2009,2,22,2:00,25,2009-02-22,-5.6,Partly cloudy (5/8)
Kuopio Maaninka,2009,2,23,2:00,24,2009-02-23,-8.8,Mostly cloudy (7/8)
Kuopio Maaninka,2009,2,23,2:00,24,2009-02-23,-8.8,Cloudy (8/8)
Kuopio Maaninka,2009,2,23,2:00,24,2009-02-23,-8.8,Partly cloudy (5/8)
Kuopio Maaninka,2009,2,23,2:00,24,2009-02-23,-8.8,Clear (1/8)
Kuopio Maaninka,2009,2,23,2:00,24,2009-02-23,-8.8,Mostly clear (3/8)
Kuopio Maaninka,2009,2,24,2:00,25,2009-02-24,-5.2,Cloudy (8/8)
Kuopio Maaninka,2009,2,24,2:00,25,2009-02-24,-5.2,Mostly cloudy (7/8)
Kuopio Maaninka,2009,2,25,2:00,25,2009-02-25,-5.8,Cloudy (8/8)
Kuopio Maaninka,2009,2,25,2:00,25,2009-02-25,-5.8,Mostly cloudy (7/8)
Kuopio Maaninka,2009,2,25,2:00,25,2009-02-25,-5.8,Partly cloudy (5/8)
Kuopio Maaninka,2009,2,25,2:00,25,2009-02-25,-5.8,Mostly clear (3/8)
Kuopio Maaninka,2009,2,25,2:00,25,2009-02-25,-5.8,Clear (1/8)
Kuopio Maaninka,2009,2,25,2:00,25,2009-02-25,-5.8,Clear (0/8)
Kuopio Maaninka,2009,2,26,2:00,25,2009-02-26,-8.1,Clear (0/8)
Kuopio Maaninka,2009,2,26,2:00,25,2009-02-26,-8.1,Clear (1/8)
Kuopio Maaninka,2009,2,26,2:00,25,2009-02-26,-8.1,Mostly clear (3/8)
Kuopio Maaninka,2009,2,26,2:00,25,2009-02-26,-8.1,Partly cloudy (5/8)
Kuopio Maaninka,2009,2,26,2:00,25,2009-02-26,-8.1,Mostly cloudy (7/8)
Kuopio Maaninka,2009,2,26,2:00,25,2009-02-26,-8.1,Cloudy (8/8)
Kuopio Maaninka,2009,2,27,2:00,26,2009-02-27,-6.7,Cloudy (8/8)
Kuopio Maaninka,2009,2,27,2:00,26,2009-02-27,-6.7,Mostly cloudy (7/8)
Kuopio Maaninka,2009,2,28,2:00,29,2009-02-28,-9.4,Cloudy (8/8)
Kuopio Maaninka,2009,2,28,2:00,29,2009-02-28,-9.4,Mostly cloudy (7/8)
Kuopio Maaninka,2009,2,28,2:00,29,2009-02-28,-9.4,Partly cloudy (5/8)
Kuopio Maaninka,2009,2,28,2:00,29,2009-02-28,-9.4,Mostly clear (3/8)
Kuopio Maaninka,2009,2,28,2:00,29,2009-02-28,-9.4,Clear (1/8)
Kuopio Maaninka,2009,2,28,2:00,29,2009-02-28,-9.4,Clear (0/8)
Kuopio Maaninka,2009,3,1,2:00,26,2009-03-01,-8.6,Cloudy (8/8)
Kuopio Maaninka,2009,3,1,2:00,26,2009-03-01,-8.6,Mostly cloudy (7/8)
Kuopio Maaninka,2009,3,1,2:00,26,2009-03-01,-8.6,Partly cloudy (5/8)
Kuopio Maaninka,2009,3,1,2:00,26,2009-03-01,-8.6,Clear (1/8)
Kuopio Maaninka,2009,3,1,2:00,26,2009-03-01,-8.6,Mostly clear (3/8)
Kuopio Maaninka,2009,3,1,2:00,26,2009-03-01,-8.6,Clear (0/8)
Kuopio Maaninka,2009,3,2,2:00,26,2009-03-02,-5.5,Cloudy (8/8)
Kuopio Maaninka,2009,3,2,2:00,26,2009-03-02,-5.5,Mostly cloudy (7/8)
Kuopio Maaninka,2009,3,3,2:00,26,2009-03-03,-5.0,Cloudy (8/8)
Kuopio Maaninka,2009,3,3,2:00,26,2009-03-03,-5.0,Mostly cloudy (7/8)
Kuopio Maaninka,2009,3,4,2:00,27,2009-03-04,-2.1,Cloudy (8/8)
Kuopio Maaninka,2009,3,4,2:00,27,2009-03-04,-2.1,Mostly cloudy (7/8)
Kuopio Maaninka,2009,3,5,2:00,27,2009-03-05,-0.4,Cloudy (8/8)
Kuopio Maaninka,2009,3,5,2:00,27,2009-03-05,-0.4,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2009,3,5,2:00,27,2009-03-05,-0.4,Mostly cloudy (7/8)
Kuopio Maaninka,2009,3,6,2:00,27,2009-03-06,-0.2,Cloudy (8/8)
Kuopio Maaninka,2009,3,6,2:00,27,2009-03-06,-0.2,Mostly cloudy (7/8)
Kuopio Maaninka,2009,3,7,2:00,26,2009-03-07,-2.4,Cloudy (8/8)
Kuopio Maaninka,2009,3,7,2:00,26,2009-03-07,-2.4,Mostly cloudy (7/8)
Kuopio Maaninka,2009,3,7,2:00,26,2009-03-07,-2.4,Partly cloudy (5/8)
Kuopio Maaninka,2009,3,7,2:00,26,2009-03-07,-2.4,Mostly clear (3/8)
Kuopio Maaninka,2009,3,7,2:00,26,2009-03-07,-2.4,Clear (1/8)
Kuopio Maaninka,2009,3,7,2:00,26,2009-03-07,-2.4,Clear (0/8)
Kuopio Maaninka,2009,3,8,2:00,26,2009-03-08,-5.0,Cloudy (8/8)
Kuopio Maaninka,2009,3,8,2:00,26,2009-03-08,-5.0,Partly cloudy (5/8)
Kuopio Maaninka,2009,3,8,2:00,26,2009-03-08,-5.0,Mostly cloudy (7/8)
Kuopio Maaninka,2009,3,8,2:00,26,2009-03-08,-5.0,Mostly clear (3/8)
Kuopio Maaninka,2009,3,8,2:00,26,2009-03-08,-5.0,Clear (1/8)
Kuopio Maaninka,2009,3,8,2:00,26,2009-03-08,-5.0,Clear (0/8)
Kuopio Maaninka,2009,3,9,2:00,26,2009-03-09,-4.6,Clear (0/8)
Kuopio Maaninka,2009,3,9,2:00,26,2009-03-09,-4.6,Clear (1/8)
Kuopio Maaninka,2009,3,9,2:00,26,2009-03-09,-4.6,Mostly clear (3/8)
Kuopio Maaninka,2009,3,9,2:00,26,2009-03-09,-4.6,Partly cloudy (5/8)
Kuopio Maaninka,2009,3,9,2:00,26,2009-03-09,-4.6,Mostly cloudy (7/8)
Kuopio Maaninka,2009,3,9,2:00,26,2009-03-09,-4.6,Cloudy (8/8)
Kuopio Maaninka,2009,3,10,2:00,26,2009-03-10,-4.2,Cloudy (8/8)
Kuopio Maaninka,2009,3,10,2:00,26,2009-03-10,-4.2,Mostly cloudy (7/8)
Kuopio Maaninka,2009,3,11,2:00,26,2009-03-11,-5.1,Cloudy (8/8)
Kuopio Maaninka,2009,3,11,2:00,26,2009-03-11,-5.1,Mostly cloudy (7/8)
Kuopio Maaninka,2009,3,11,2:00,26,2009-03-11,-5.1,Partly cloudy (5/8)
Kuopio Maaninka,2009,3,11,2:00,26,2009-03-11,-5.1,Mostly clear (3/8)
Kuopio Maaninka,2009,3,11,2:00,26,2009-03-11,-5.1,Clear (1/8)
Kuopio Maaninka,2009,3,11,2:00,26,2009-03-11,-5.1,Clear (0/8)
Kuopio Maaninka,2009,3,12,2:00,26,2009-03-12,-10.1,Clear (0/8)
Kuopio Maaninka,2009,3,12,2:00,26,2009-03-12,-10.1,Clear (1/8)
Kuopio Maaninka,2009,3,12,2:00,26,2009-03-12,-10.1,Partly cloudy (5/8)
Kuopio Maaninka,2009,3,12,2:00,26,2009-03-12,-10.1,Mostly clear (3/8)
Kuopio Maaninka,2009,3,12,2:00,26,2009-03-12,-10.1,Mostly cloudy (7/8)
Kuopio Maaninka,2009,3,12,2:00,26,2009-03-12,-10.1,Cloudy (8/8)
Kuopio Maaninka,2009,3,13,2:00,26,2009-03-13,-1.3,Cloudy (8/8)
Kuopio Maaninka,2009,3,13,2:00,26,2009-03-13,-1.3,Mostly cloudy (7/8)
Kuopio Maaninka,2009,3,14,2:00,26,2009-03-14,0.4,Cloudy (8/8)
Kuopio Maaninka,2009,3,14,2:00,26,2009-03-14,0.4,Mostly cloudy (7/8)
Kuopio Maaninka,2009,3,14,2:00,26,2009-03-14,0.4,Partly cloudy (5/8)
Kuopio Maaninka,2009,3,14,2:00,26,2009-03-14,0.4,Mostly clear (3/8)
Kuopio Maaninka,2009,3,14,2:00,26,2009-03-14,0.4,Clear (1/8)
Kuopio Maaninka,2009,3,14,2:00,26,2009-03-14,0.4,Clear (0/8)
Kuopio Maaninka,2009,3,15,2:00,26,2009-03-15,-0.7,Cloudy (8/8)
Kuopio Maaninka,2009,3,15,2:00,26,2009-03-15,-0.7,Mostly cloudy (7/8)
Kuopio Maaninka,2009,3,16,2:00,24,2009-03-16,0.8,Cloudy (8/8)
Kuopio Maaninka,2009,3,16,2:00,24,2009-03-16,0.8,Mostly cloudy (7/8)
Kuopio Maaninka,2009,3,16,2:00,24,2009-03-16,0.8,Partly cloudy (5/8)
Kuopio Maaninka,2009,3,16,2:00,24,2009-03-16,0.8,Mostly clear (3/8)
Kuopio Maaninka,2009,3,16,2:00,24,2009-03-16,0.8,Clear (1/8)
Kuopio Maaninka,2009,3,16,2:00,24,2009-03-16,0.8,Clear (0/8)
Kuopio Maaninka,2009,3,17,2:00,25,2009-03-17,-0.3,Mostly cloudy (7/8)
Kuopio Maaninka,2009,3,17,2:00,25,2009-03-17,-0.3,Cloudy (8/8)
Kuopio Maaninka,2009,3,18,2:00,24,2009-03-18,-1.3,Cloudy (8/8)
Kuopio Maaninka,2009,3,18,2:00,24,2009-03-18,-1.3,Mostly cloudy (7/8)
Kuopio Maaninka,2009,3,19,2:00,24,2009-03-19,-4.6,Cloudy (8/8)
Kuopio Maaninka,2009,3,19,2:00,24,2009-03-19,-4.6,Mostly cloudy (7/8)
Kuopio Maaninka,2009,3,19,2:00,24,2009-03-19,-4.6,Partly cloudy (5/8)
Kuopio Maaninka,2009,3,19,2:00,24,2009-03-19,-4.6,Clear (1/8)
Kuopio Maaninka,2009,3,19,2:00,24,2009-03-19,-4.6,Clear (0/8)
Kuopio Maaninka,2009,3,19,2:00,24,2009-03-19,-4.6,Mostly clear (3/8)
Kuopio Maaninka,2009,3,20,2:00,23,2009-03-20,-0.2,Clear (1/8)
Kuopio Maaninka,2009,3,20,2:00,23,2009-03-20,-0.2,Partly cloudy (5/8)
Kuopio Maaninka,2009,3,20,2:00,23,2009-03-20,-0.2,Mostly cloudy (7/8)
Kuopio Maaninka,2009,3,20,2:00,23,2009-03-20,-0.2,Mostly clear (3/8)
Kuopio Maaninka,2009,3,20,2:00,23,2009-03-20,-0.2,Cloudy (8/8)
Kuopio Maaninka,2009,3,20,2:00,23,2009-03-20,-0.2,Clear (0/8)
Kuopio Maaninka,2009,3,21,2:00,22,2009-03-21,-2.4,Mostly cloudy (7/8)
Kuopio Maaninka,2009,3,21,2:00,22,2009-03-21,-2.4,Mostly clear (3/8)
Kuopio Maaninka,2009,3,21,2:00,22,2009-03-21,-2.4,Clear (1/8)
Kuopio Maaninka,2009,3,21,2:00,22,2009-03-21,-2.4,Partly cloudy (5/8)
Kuopio Maaninka,2009,3,21,2:00,22,2009-03-21,-2.4,Clear (0/8)
Kuopio Maaninka,2009,3,21,2:00,22,2009-03-21,-2.4,Cloudy (8/8)
Kuopio Maaninka,2009,3,22,2:00,22,2009-03-22,-4.9,Clear (0/8)
Kuopio Maaninka,2009,3,22,2:00,22,2009-03-22,-4.9,Clear (1/8)
Kuopio Maaninka,2009,3,22,2:00,22,2009-03-22,-4.9,Mostly clear (3/8)
Kuopio Maaninka,2009,3,22,2:00,22,2009-03-22,-4.9,Partly cloudy (5/8)
Kuopio Maaninka,2009,3,22,2:00,22,2009-03-22,-4.9,Mostly cloudy (7/8)
Kuopio Maaninka,2009,3,22,2:00,22,2009-03-22,-4.9,Cloudy (8/8)
Kuopio Maaninka,2009,3,23,2:00,21,2009-03-23,-5.6,Cloudy (8/8)
Kuopio Maaninka,2009,3,23,2:00,21,2009-03-23,-5.6,Mostly cloudy (7/8)
Kuopio Maaninka,2009,3,23,2:00,21,2009-03-23,-5.6,Partly cloudy (5/8)
Kuopio Maaninka,2009,3,23,2:00,21,2009-03-23,-5.6,Mostly clear (3/8)
Kuopio Maaninka,2009,3,23,2:00,21,2009-03-23,-5.6,Clear (1/8)
Kuopio Maaninka,2009,3,23,2:00,21,2009-03-23,-5.6,Clear (0/8)
Kuopio Maaninka,2009,3,24,2:00,22,2009-03-24,-9.0,Partly cloudy (5/8)
Kuopio Maaninka,2009,3,24,2:00,22,2009-03-24,-9.0,Mostly clear (3/8)
Kuopio Maaninka,2009,3,24,2:00,22,2009-03-24,-9.0,Mostly cloudy (7/8)
Kuopio Maaninka,2009,3,24,2:00,22,2009-03-24,-9.0,Cloudy (8/8)
Kuopio Maaninka,2009,3,24,2:00,22,2009-03-24,-9.0,Clear (1/8)
Kuopio Maaninka,2009,3,24,2:00,22,2009-03-24,-9.0,Clear (0/8)
