Observation station,Year,Month,Day,Time [Local time],Snow depth mean [cm]
Sodankylä Tähtelä,2006,12,22,00:00,16
Sodankylä Tähtelä,2006,12,23,00:00,16
Sodankylä Tähtelä,2006,12,24,00:00,15.2
Sodankylä Tähtelä,2006,12,25,00:00,-
-,2006,12,26,00:00,-
Sodankylä Tähtelä,2006,12,27,00:00,16
Sodankylä Tähtelä,2006,12,28,00:00,16
Sodankylä Tähtelä,2006,12,29,00:00,16
Sodankylä Tähtelä,2006,12,30,00:00,15.5
Sodankylä Tähtelä,2006,12,31,00:00,13.5
Sodankylä Tähtelä,2007,1,1,00:00,-
-,2007,1,2,00:00,-
Sodankylä Tähtelä,2007,1,3,00:00,16.5
Sodankylä Tähtelä,2007,1,4,00:00,20.5
Sodankylä Tähtelä,2007,1,5,00:00,27.4
Sodankylä Tähtelä,2007,1,6,00:00,32.6
Sodankylä Tähtelä,2007,1,7,00:00,-
-,2007,1,8,00:00,-
Sodankylä Tähtelä,2007,1,9,00:00,30.4
Sodankylä Tähtelä,2007,1,10,00:00,35.1
Sodankylä Tähtelä,2007,1,11,00:00,38.9
Sodankylä Tähtelä,2007,1,12,00:00,38
Sodankylä Tähtelä,2007,1,13,00:00,36.2
Sodankylä Tähtelä,2007,1,14,00:00,35.1
Sodankylä Tähtelä,2007,1,15,00:00,35.2
Sodankylä Tähtelä,2007,1,16,00:00,35.8
Sodankylä Tähtelä,2007,1,17,00:00,42.8
Sodankylä Tähtelä,2007,1,18,00:00,44.2
Sodankylä Tähtelä,2007,1,19,00:00,42.3
Sodankylä Tähtelä,2007,1,20,00:00,41.5
Sodankylä Tähtelä,2007,1,21,00:00,43.9
Sodankylä Tähtelä,2007,1,22,00:00,42.5
Sodankylä Tähtelä,2007,1,23,00:00,42.6
Sodankylä Tähtelä,2007,1,24,00:00,42.7
Sodankylä Tähtelä,2007,1,25,00:00,43.2
Sodankylä Tähtelä,2007,1,26,00:00,43.3
Sodankylä Tähtelä,2007,1,27,00:00,43.5
Sodankylä Tähtelä,2007,1,28,00:00,43.3
Sodankylä Tähtelä,2007,1,29,00:00,43
Sodankylä Tähtelä,2007,1,30,00:00,41.4
Sodankylä Tähtelä,2007,1,31,00:00,41.1
Sodankylä Tähtelä,2007,2,1,00:00,42.7
Sodankylä Tähtelä,2007,2,2,00:00,47.6
Sodankylä Tähtelä,2007,2,3,00:00,52
Sodankylä Tähtelä,2007,2,4,00:00,53.6
Sodankylä Tähtelä,2007,2,5,00:00,52.4
Sodankylä Tähtelä,2007,2,6,00:00,52.1
Sodankylä Tähtelä,2007,2,7,00:00,50.9
Sodankylä Tähtelä,2007,2,8,00:00,50.5
Sodankylä Tähtelä,2007,2,9,00:00,50
Sodankylä Tähtelä,2007,2,10,00:00,49.7
Sodankylä Tähtelä,2007,2,11,00:00,49.7
Sodankylä Tähtelä,2007,2,12,00:00,49.8
Sodankylä Tähtelä,2007,2,13,00:00,49.7
Sodankylä Tähtelä,2007,2,14,00:00,50.8
Sodankylä Tähtelä,2007,2,15,00:00,50.7
Sodankylä Tähtelä,2007,2,16,00:00,50.6
Sodankylä Tähtelä,2007,2,17,00:00,56.9
Sodankylä Tähtelä,2007,2,18,00:00,57.7
Sodankylä Tähtelä,2007,2,19,00:00,57.1
Sodankylä Tähtelä,2007,2,20,00:00,56.4
Sodankylä Tähtelä,2007,2,21,00:00,55.4
Sodankylä Tähtelä,2007,2,22,00:00,55.3
Sodankylä Tähtelä,2007,2,23,00:00,55.5
Sodankylä Tähtelä,2007,2,24,00:00,55.3
Sodankylä Tähtelä,2007,2,25,00:00,56.2
Sodankylä Tähtelä,2007,2,26,00:00,56.4
Sodankylä Tähtelä,2007,2,27,00:00,56
Sodankylä Tähtelä,2007,2,28,00:00,57.1
Sodankylä Tähtelä,2007,3,1,00:00,58
Sodankylä Tähtelä,2007,3,2,00:00,58.2
Sodankylä Tähtelä,2007,3,3,00:00,57.4
Sodankylä Tähtelä,2007,3,4,00:00,56.3
Sodankylä Tähtelä,2007,3,5,00:00,56.7
Sodankylä Tähtelä,2007,3,6,00:00,55.6
Sodankylä Tähtelä,2007,3,7,00:00,54.9
Sodankylä Tähtelä,2007,3,8,00:00,56.9
Sodankylä Tähtelä,2007,3,9,00:00,60
Sodankylä Tähtelä,2007,3,10,00:00,63.7
Sodankylä Tähtelä,2007,3,11,00:00,64.9
Sodankylä Tähtelä,2007,3,12,00:00,64.8
Sodankylä Tähtelä,2007,3,13,00:00,63.9
Sodankylä Tähtelä,2007,3,14,00:00,63.4
Sodankylä Tähtelä,2007,3,15,00:00,62.9
Sodankylä Tähtelä,2007,3,16,00:00,63.2
Sodankylä Tähtelä,2007,3,17,00:00,63.6
Sodankylä Tähtelä,2007,3,18,00:00,66
Sodankylä Tähtelä,2007,3,19,00:00,68
Sodankylä Tähtelä,2007,3,20,00:00,67.5
Sodankylä Tähtelä,2007,3,21,00:00,67.3
Sodankylä Tähtelä,2007,3,22,00:00,67
Sodankylä Tähtelä,2007,3,23,00:00,66.1
Sodankylä Tähtelä,2007,3,24,00:00,66
Sodankylä Tähtelä,2007,3,25,00:00,64.8
Sodankylä Tähtelä,2007,3,26,00:00,62.9
Sodankylä Tähtelä,2007,3,27,00:00,61.7
Sodankylä Tähtelä,2007,3,28,00:00,61.5
Sodankylä Tähtelä,2007,3,29,00:00,60.6
Sodankylä Tähtelä,2007,3,30,00:00,60.5
Sodankylä Tähtelä,2007,3,31,00:00,60.6
Sodankylä Tähtelä,2007,4,1,00:00,60.1
Sodankylä Tähtelä,2007,4,2,00:00,58.5
Sodankylä Tähtelä,2007,4,3,00:00,57.6
Sodankylä Tähtelä,2007,4,4,00:00,59.2
Sodankylä Tähtelä,2007,4,5,00:00,61
Sodankylä Tähtelä,2007,4,6,00:00,60.4
Sodankylä Tähtelä,2007,4,7,00:00,60.6
Sodankylä Tähtelä,2007,4,8,00:00,61
Sodankylä Tähtelä,2007,4,9,00:00,60.9
Sodankylä Tähtelä,2007,4,10,00:00,60.8
Sodankylä Tähtelä,2007,4,11,00:00,64.7
Sodankylä Tähtelä,2007,4,12,00:00,66.8
Sodankylä Tähtelä,2007,4,13,00:00,64.2
Sodankylä Tähtelä,2007,4,14,00:00,61.3
Sodankylä Tähtelä,2007,4,15,00:00,57.5
Sodankylä Tähtelä,2007,4,16,00:00,53.8
Sodankylä Tähtelä,2007,4,17,00:00,48.2
Sodankylä Tähtelä,2007,4,18,00:00,45.4
Sodankylä Tähtelä,2007,4,19,00:00,44.6
Sodankylä Tähtelä,2007,4,20,00:00,43.5
Sodankylä Tähtelä,2007,4,21,00:00,42.9
Sodankylä Tähtelä,2007,4,22,00:00,41.8
Sodankylä Tähtelä,2007,4,23,00:00,41.2
Sodankylä Tähtelä,2007,4,24,00:00,40.2
Sodankylä Tähtelä,2007,4,25,00:00,37.6
Sodankylä Tähtelä,2007,4,26,00:00,34.5
Sodankylä Tähtelä,2007,4,27,00:00,31.4
Sodankylä Tähtelä,2007,4,28,00:00,30
Sodankylä Tähtelä,2007,4,29,00:00,29.6
Sodankylä Tähtelä,2007,4,30,00:00,28.5
Sodankylä Tähtelä,2007,5,1,00:00,27.6
Sodankylä Tähtelä,2007,5,2,00:00,26.1
Sodankylä Tähtelä,2007,5,3,00:00,24.9
Sodankylä Tähtelä,2007,5,4,00:00,24.3
Sodankylä Tähtelä,2007,5,5,00:00,22.9
Sodankylä Tähtelä,2007,5,6,00:00,20.8
Sodankylä Tähtelä,2007,5,7,00:00,18.5
Sodankylä Tähtelä,2007,5,8,00:00,14.3
Sodankylä Tähtelä,2007,5,9,00:00,8.2
Sodankylä Tähtelä,2007,5,10,00:00,4.6
Sodankylä Tähtelä,2007,5,11,00:00,4.1
Sodankylä Tähtelä,2007,5,12,00:00,3.6
Sodankylä Tähtelä,2007,5,13,00:00,2.8
Sodankylä Tähtelä,2007,5,14,00:00,0.1
Sodankylä Tähtelä,2007,5,15,00:00,-1
Sodankylä Tähtelä,2007,5,16,00:00,-1
Sodankylä Tähtelä,2007,5,17,00:00,-1
Sodankylä Tähtelä,2007,5,18,00:00,-1
Sodankylä Tähtelä,2007,5,19,00:00,-1
Sodankylä Tähtelä,2007,5,20,00:00,-1
Sodankylä Tähtelä,2007,5,21,00:00,-1
Sodankylä Tähtelä,2007,5,22,00:00,-1
Sodankylä Tähtelä,2007,5,23,00:00,-1
Sodankylä Tähtelä,2007,5,24,00:00,-1
Sodankylä Tähtelä,2007,5,25,00:00,-1
Sodankylä Tähtelä,2007,5,26,00:00,-1
Sodankylä Tähtelä,2007,5,27,00:00,-1
Sodankylä Tähtelä,2007,5,28,00:00,-1
Sodankylä Tähtelä,2007,5,29,00:00,-1
Sodankylä Tähtelä,2007,5,30,00:00,-1
Sodankylä Tähtelä,2007,5,31,00:00,-1
Sodankylä Tähtelä,2007,6,1,00:00,-1
Sodankylä Tähtelä,2007,6,2,00:00,-1
Sodankylä Tähtelä,2007,6,3,00:00,-1
Sodankylä Tähtelä,2007,6,4,00:00,-1
Sodankylä Tähtelä,2007,6,5,00:00,-1
Sodankylä Tähtelä,2007,6,6,00:00,-1
Sodankylä Tähtelä,2007,6,7,00:00,-1
Sodankylä Tähtelä,2007,6,8,00:00,-1
Sodankylä Tähtelä,2007,6,9,00:00,-1
Sodankylä Tähtelä,2007,6,10,00:00,-1
Sodankylä Tähtelä,2007,6,11,00:00,-1
Sodankylä Tähtelä,2007,6,12,00:00,-1
Sodankylä Tähtelä,2007,6,13,00:00,-1
Sodankylä Tähtelä,2007,6,14,00:00,-1
Sodankylä Tähtelä,2007,6,15,00:00,-1
Sodankylä Tähtelä,2007,6,16,00:00,-1
Sodankylä Tähtelä,2007,6,17,00:00,-1
Sodankylä Tähtelä,2007,6,18,00:00,-1
Sodankylä Tähtelä,2007,6,19,00:00,-1
Sodankylä Tähtelä,2007,6,20,00:00,-1
Sodankylä Tähtelä,2007,6,21,00:00,-1
Sodankylä Tähtelä,2007,6,22,00:00,-1
Sodankylä Tähtelä,2007,6,23,00:00,-1
Sodankylä Tähtelä,2007,6,24,00:00,-1
Sodankylä Tähtelä,2007,6,25,00:00,-1
Sodankylä Tähtelä,2007,6,26,00:00,-1
Sodankylä Tähtelä,2007,6,27,00:00,-1
Sodankylä Tähtelä,2007,6,28,00:00,-1
Sodankylä Tähtelä,2007,6,29,00:00,-1
Sodankylä Tähtelä,2007,6,30,00:00,-1
Sodankylä Tähtelä,2007,7,1,00:00,-1
Sodankylä Tähtelä,2007,7,2,00:00,-1
Sodankylä Tähtelä,2007,7,3,00:00,-1
Sodankylä Tähtelä,2007,7,4,00:00,-1
Sodankylä Tähtelä,2007,7,5,00:00,-1
Sodankylä Tähtelä,2007,7,6,00:00,-1
Sodankylä Tähtelä,2007,7,7,00:00,-1
Sodankylä Tähtelä,2007,7,8,00:00,-1
Sodankylä Tähtelä,2007,7,9,00:00,-1
Sodankylä Tähtelä,2007,7,10,00:00,-1
Sodankylä Tähtelä,2007,7,11,00:00,-1
Sodankylä Tähtelä,2007,7,12,00:00,-1
Sodankylä Tähtelä,2007,7,13,00:00,-1
Sodankylä Tähtelä,2007,7,14,00:00,-1
Sodankylä Tähtelä,2007,7,15,00:00,-1
Sodankylä Tähtelä,2007,7,16,00:00,-1
Sodankylä Tähtelä,2007,7,17,00:00,-1
Sodankylä Tähtelä,2007,7,18,00:00,-1
Sodankylä Tähtelä,2007,7,19,00:00,-1
Sodankylä Tähtelä,2007,7,20,00:00,-1
Sodankylä Tähtelä,2007,7,21,00:00,-1
Sodankylä Tähtelä,2007,7,22,00:00,-1
Sodankylä Tähtelä,2007,7,23,00:00,-1
Sodankylä Tähtelä,2007,7,24,00:00,-1
Sodankylä Tähtelä,2007,7,25,00:00,-1
Sodankylä Tähtelä,2007,7,26,00:00,-1
Sodankylä Tähtelä,2007,7,27,00:00,-1
Sodankylä Tähtelä,2007,7,28,00:00,-1
Sodankylä Tähtelä,2007,7,29,00:00,-1
Sodankylä Tähtelä,2007,7,30,00:00,-1
Sodankylä Tähtelä,2007,7,31,00:00,-1
Sodankylä Tähtelä,2007,8,1,00:00,-1
Sodankylä Tähtelä,2007,8,2,00:00,-1
Sodankylä Tähtelä,2007,8,3,00:00,-1
Sodankylä Tähtelä,2007,8,4,00:00,-1
Sodankylä Tähtelä,2007,8,5,00:00,-1
Sodankylä Tähtelä,2007,8,6,00:00,-1
Sodankylä Tähtelä,2007,8,7,00:00,-1
Sodankylä Tähtelä,2007,8,8,00:00,-1
Sodankylä Tähtelä,2007,8,9,00:00,-1
Sodankylä Tähtelä,2007,8,10,00:00,-1
Sodankylä Tähtelä,2007,8,11,00:00,-1
Sodankylä Tähtelä,2007,8,12,00:00,-1
Sodankylä Tähtelä,2007,8,13,00:00,-1
Sodankylä Tähtelä,2007,8,14,00:00,-1
Sodankylä Tähtelä,2007,8,15,00:00,-1
Sodankylä Tähtelä,2007,8,16,00:00,-1
Sodankylä Tähtelä,2007,8,17,00:00,-1
Sodankylä Tähtelä,2007,8,18,00:00,-1
Sodankylä Tähtelä,2007,8,19,00:00,-1
Sodankylä Tähtelä,2007,8,20,00:00,-1
Sodankylä Tähtelä,2007,8,21,00:00,-1
Sodankylä Tähtelä,2007,8,22,00:00,-1
Sodankylä Tähtelä,2007,8,23,00:00,-1
Sodankylä Tähtelä,2007,8,24,00:00,-1
Sodankylä Tähtelä,2007,8,25,00:00,-1
Sodankylä Tähtelä,2007,8,26,00:00,-1
Sodankylä Tähtelä,2007,8,27,00:00,-1
Sodankylä Tähtelä,2007,8,28,00:00,-1
Sodankylä Tähtelä,2007,8,29,00:00,-1
Sodankylä Tähtelä,2007,8,30,00:00,-1
Sodankylä Tähtelä,2007,8,31,00:00,-1
Sodankylä Tähtelä,2007,9,1,00:00,-1
Sodankylä Tähtelä,2007,9,2,00:00,-1
Sodankylä Tähtelä,2007,9,3,00:00,-1
Sodankylä Tähtelä,2007,9,4,00:00,-1
Sodankylä Tähtelä,2007,9,5,00:00,-1
Sodankylä Tähtelä,2007,9,6,00:00,-1
Sodankylä Tähtelä,2007,9,7,00:00,-1
Sodankylä Tähtelä,2007,9,8,00:00,-1
Sodankylä Tähtelä,2007,9,9,00:00,-1
Sodankylä Tähtelä,2007,9,10,00:00,-1
Sodankylä Tähtelä,2007,9,11,00:00,-1
Sodankylä Tähtelä,2007,9,12,00:00,-1
Sodankylä Tähtelä,2007,9,13,00:00,-1
Sodankylä Tähtelä,2007,9,14,00:00,-1
Sodankylä Tähtelä,2007,9,15,00:00,-1
Sodankylä Tähtelä,2007,9,16,00:00,-1
Sodankylä Tähtelä,2007,9,17,00:00,-1
Sodankylä Tähtelä,2007,9,18,00:00,-1
Sodankylä Tähtelä,2007,9,19,00:00,-1
Sodankylä Tähtelä,2007,9,20,00:00,-1
Sodankylä Tähtelä,2007,9,21,00:00,-1
Sodankylä Tähtelä,2007,9,22,00:00,-1
Sodankylä Tähtelä,2007,9,23,00:00,-1
Sodankylä Tähtelä,2007,9,24,00:00,-1
Sodankylä Tähtelä,2007,9,25,00:00,-1
Sodankylä Tähtelä,2007,9,26,00:00,-1
Sodankylä Tähtelä,2007,9,27,00:00,-1
Sodankylä Tähtelä,2007,9,28,00:00,-1
Sodankylä Tähtelä,2007,9,29,00:00,-1
Sodankylä Tähtelä,2007,9,30,00:00,-1
Sodankylä Tähtelä,2007,10,1,00:00,-1
Sodankylä Tähtelä,2007,10,2,00:00,-1
Sodankylä Tähtelä,2007,10,3,00:00,-1
Sodankylä Tähtelä,2007,10,4,00:00,-1
Sodankylä Tähtelä,2007,10,5,00:00,-1
Sodankylä Tähtelä,2007,10,6,00:00,-1
Sodankylä Tähtelä,2007,10,7,00:00,-1
Sodankylä Tähtelä,2007,10,8,00:00,-1
Sodankylä Tähtelä,2007,10,9,00:00,-1
Sodankylä Tähtelä,2007,10,10,00:00,-1
Sodankylä Tähtelä,2007,10,11,00:00,-1
Sodankylä Tähtelä,2007,10,12,00:00,-1
Sodankylä Tähtelä,2007,10,13,00:00,-1
Sodankylä Tähtelä,2007,10,14,00:00,0.3
Sodankylä Tähtelä,2007,10,15,00:00,-1
Sodankylä Tähtelä,2007,10,16,00:00,-1
Sodankylä Tähtelä,2007,10,17,00:00,-1
Sodankylä Tähtelä,2007,10,18,00:00,-1
Sodankylä Tähtelä,2007,10,19,00:00,-1
Sodankylä Tähtelä,2007,10,20,00:00,-0.4
Sodankylä Tähtelä,2007,10,21,00:00,0.2
Sodankylä Tähtelä,2007,10,22,00:00,-1
Sodankylä Tähtelä,2007,10,23,00:00,-1
Sodankylä Tähtelä,2007,10,24,00:00,-1
Sodankylä Tähtelä,2007,10,25,00:00,-1
Sodankylä Tähtelä,2007,10,26,00:00,-1
Sodankylä Tähtelä,2007,10,27,00:00,-1
Sodankylä Tähtelä,2007,10,28,00:00,-1
Sodankylä Tähtelä,2007,10,29,00:00,-1
Sodankylä Tähtelä,2007,10,30,00:00,-1
Sodankylä Tähtelä,2007,10,31,00:00,-1
Sodankylä Tähtelä,2007,11,1,00:00,-1
Sodankylä Tähtelä,2007,11,2,00:00,-1
Sodankylä Tähtelä,2007,11,3,00:00,-1
Sodankylä Tähtelä,2007,11,4,00:00,-
-,2007,11,5,00:00,-
Sodankylä Tähtelä,2007,11,6,00:00,3.9
Sodankylä Tähtelä,2007,11,7,00:00,5.9
Sodankylä Tähtelä,2007,11,8,00:00,6.2
Sodankylä Tähtelä,2007,11,9,00:00,8.3
Sodankylä Tähtelä,2007,11,10,00:00,13.9
Sodankylä Tähtelä,2007,11,11,00:00,16.3
Sodankylä Tähtelä,2007,11,12,00:00,18
Sodankylä Tähtelä,2007,11,13,00:00,17.2
Sodankylä Tähtelä,2007,11,14,00:00,16.6
Sodankylä Tähtelä,2007,11,15,00:00,17.1
Sodankylä Tähtelä,2007,11,16,00:00,22
Sodankylä Tähtelä,2007,11,17,00:00,20.6
Sodankylä Tähtelä,2007,11,18,00:00,19.2
Sodankylä Tähtelä,2007,11,19,00:00,18.5
Sodankylä Tähtelä,2007,11,20,00:00,17.4
Sodankylä Tähtelä,2007,11,21,00:00,16.6
Sodankylä Tähtelä,2007,11,22,00:00,19.2
Sodankylä Tähtelä,2007,11,23,00:00,-
-,2007,11,24,00:00,-
Sodankylä Tähtelä,2007,11,25,00:00,29.3
Sodankylä Tähtelä,2007,11,26,00:00,31.9
Sodankylä Tähtelä,2007,11,27,00:00,32.3
Sodankylä Tähtelä,2007,11,28,00:00,32.4
Sodankylä Tähtelä,2007,11,29,00:00,-
-,2007,11,30,00:00,-
Sodankylä Tähtelä,2007,12,1,00:00,27.2
Sodankylä Tähtelä,2007,12,2,00:00,28
Sodankylä Tähtelä,2007,12,3,00:00,30.6
Sodankylä Tähtelä,2007,12,4,00:00,30.5
Sodankylä Tähtelä,2007,12,5,00:00,30.8
Sodankylä Tähtelä,2007,12,6,00:00,33.3
Sodankylä Tähtelä,2007,12,7,00:00,27.5
Sodankylä Tähtelä,2007,12,8,00:00,25.8
Sodankylä Tähtelä,2007,12,9,00:00,29.6
Sodankylä Tähtelä,2007,12,10,00:00,29.2
Sodankylä Tähtelä,2007,12,11,00:00,28.1
Sodankylä Tähtelä,2007,12,12,00:00,27.7
Sodankylä Tähtelä,2007,12,13,00:00,26.9
Sodankylä Tähtelä,2007,12,14,00:00,27.6
Sodankylä Tähtelä,2007,12,15,00:00,27.5
Sodankylä Tähtelä,2007,12,16,00:00,28
Sodankylä Tähtelä,2007,12,17,00:00,28.1
Sodankylä Tähtelä,2007,12,18,00:00,27.1
Sodankylä Tähtelä,2007,12,19,00:00,26.9
Sodankylä Tähtelä,2007,12,20,00:00,26.9
Sodankylä Tähtelä,2007,12,21,00:00,27.6
Sodankylä Tähtelä,2007,12,22,00:00,28.4
Sodankylä Tähtelä,2007,12,23,00:00,28.4
Sodankylä Tähtelä,2007,12,24,00:00,28.4
Sodankylä Tähtelä,2007,12,25,00:00,28.5
Sodankylä Tähtelä,2007,12,26,00:00,29.2
Sodankylä Tähtelä,2007,12,27,00:00,32.5
Sodankylä Tähtelä,2007,12,28,00:00,29.8
Sodankylä Tähtelä,2007,12,29,00:00,28.4
Sodankylä Tähtelä,2007,12,30,00:00,29.6
Sodankylä Tähtelä,2007,12,31,00:00,29
Sodankylä Tähtelä,2008,1,1,00:00,29
Sodankylä Tähtelä,2008,1,2,00:00,29
Sodankylä Tähtelä,2008,1,3,00:00,28.9
Sodankylä Tähtelä,2008,1,4,00:00,29.1
Sodankylä Tähtelä,2008,1,5,00:00,28.8
Sodankylä Tähtelä,2008,1,6,00:00,29.3
Sodankylä Tähtelä,2008,1,7,00:00,28.5
Sodankylä Tähtelä,2008,1,8,00:00,28.6
Sodankylä Tähtelä,2008,1,9,00:00,29.8
Sodankylä Tähtelä,2008,1,10,00:00,33.1
Sodankylä Tähtelä,2008,1,11,00:00,37.5
Sodankylä Tähtelä,2008,1,12,00:00,41.4
Sodankylä Tähtelä,2008,1,13,00:00,41.8
Sodankylä Tähtelä,2008,1,14,00:00,41
Sodankylä Tähtelä,2008,1,15,00:00,43.5
Sodankylä Tähtelä,2008,1,16,00:00,42.3
Sodankylä Tähtelä,2008,1,17,00:00,43.7
Sodankylä Tähtelä,2008,1,18,00:00,50.7
Sodankylä Tähtelä,2008,1,19,00:00,52.6
Sodankylä Tähtelä,2008,1,20,00:00,56.3
Sodankylä Tähtelä,2008,1,21,00:00,56
Sodankylä Tähtelä,2008,1,22,00:00,56.4
Sodankylä Tähtelä,2008,1,23,00:00,55.1
Sodankylä Tähtelä,2008,1,24,00:00,56.7
Sodankylä Tähtelä,2008,1,25,00:00,63.3
Sodankylä Tähtelä,2008,1,26,00:00,61.9
Sodankylä Tähtelä,2008,1,27,00:00,61.1
Sodankylä Tähtelä,2008,1,28,00:00,61
Sodankylä Tähtelä,2008,1,29,00:00,60.1
Sodankylä Tähtelä,2008,1,30,00:00,59.5
Sodankylä Tähtelä,2008,1,31,00:00,59
Sodankylä Tähtelä,2008,2,1,00:00,60.6
Sodankylä Tähtelä,2008,2,2,00:00,64.1
Sodankylä Tähtelä,2008,2,3,00:00,63.7
Sodankylä Tähtelä,2008,2,4,00:00,62.5
Sodankylä Tähtelä,2008,2,5,00:00,62.3
Sodankylä Tähtelä,2008,2,6,00:00,63.1
Sodankylä Tähtelä,2008,2,7,00:00,64
Sodankylä Tähtelä,2008,2,8,00:00,63.1
Sodankylä Tähtelä,2008,2,9,00:00,62.1
Sodankylä Tähtelä,2008,2,10,00:00,62.2
Sodankylä Tähtelä,2008,2,11,00:00,62.2
Sodankylä Tähtelä,2008,2,12,00:00,62.3
Sodankylä Tähtelä,2008,2,13,00:00,62
Sodankylä Tähtelä,2008,2,14,00:00,62.9
Sodankylä Tähtelä,2008,2,15,00:00,61.9
Sodankylä Tähtelä,2008,2,16,00:00,61.2
Sodankylä Tähtelä,2008,2,17,00:00,59.9
Sodankylä Tähtelä,2008,2,18,00:00,60.4
Sodankylä Tähtelä,2008,2,19,00:00,61.1
Sodankylä Tähtelä,2008,2,20,00:00,61.3
Sodankylä Tähtelä,2008,2,21,00:00,60.8
Sodankylä Tähtelä,2008,2,22,00:00,65.3
Sodankylä Tähtelä,2008,2,23,00:00,70.7
Sodankylä Tähtelä,2008,2,24,00:00,70.9
Sodankylä Tähtelä,2008,2,25,00:00,70.7
Sodankylä Tähtelä,2008,2,26,00:00,70.1
Sodankylä Tähtelä,2008,2,27,00:00,69.8
Sodankylä Tähtelä,2008,2,28,00:00,69.1
Sodankylä Tähtelä,2008,2,29,00:00,69
Sodankylä Tähtelä,2008,3,1,00:00,69.6
Sodankylä Tähtelä,2008,3,2,00:00,72.9
Sodankylä Tähtelä,2008,3,3,00:00,72.4
Sodankylä Tähtelä,2008,3,4,00:00,72
Sodankylä Tähtelä,2008,3,5,00:00,71.6
Sodankylä Tähtelä,2008,3,6,00:00,71.1
Sodankylä Tähtelä,2008,3,7,00:00,71
Sodankylä Tähtelä,2008,3,8,00:00,71
Sodankylä Tähtelä,2008,3,9,00:00,71.2
Sodankylä Tähtelä,2008,3,10,00:00,73.9
Sodankylä Tähtelä,2008,3,11,00:00,73.8
Sodankylä Tähtelä,2008,3,12,00:00,72.3
Sodankylä Tähtelä,2008,3,13,00:00,72.3
Sodankylä Tähtelä,2008,3,14,00:00,71.7
Sodankylä Tähtelä,2008,3,15,00:00,71.3
Sodankylä Tähtelä,2008,3,16,00:00,71.2
Sodankylä Tähtelä,2008,3,17,00:00,71.3
Sodankylä Tähtelä,2008,3,18,00:00,72
Sodankylä Tähtelä,2008,3,19,00:00,72
Sodankylä Tähtelä,2008,3,20,00:00,71.4
Sodankylä Tähtelä,2008,3,21,00:00,72
Sodankylä Tähtelä,2008,3,22,00:00,73.1
Sodankylä Tähtelä,2008,3,23,00:00,74
Sodankylä Tähtelä,2008,3,24,00:00,74.6
Sodankylä Tähtelä,2008,3,25,00:00,74.7
Sodankylä Tähtelä,2008,3,26,00:00,74.8
Sodankylä Tähtelä,2008,3,27,00:00,76.7
Sodankylä Tähtelä,2008,3,28,00:00,77
Sodankylä Tähtelä,2008,3,29,00:00,79.2
Sodankylä Tähtelä,2008,3,30,00:00,80.7
Sodankylä Tähtelä,2008,3,31,00:00,74.6
Sodankylä Tähtelä,2008,4,1,00:00,71.4
Sodankylä Tähtelä,2008,4,2,00:00,69.3
Sodankylä Tähtelä,2008,4,3,00:00,67.5
Sodankylä Tähtelä,2008,4,4,00:00,67.4
Sodankylä Tähtelä,2008,4,5,00:00,73.1
Sodankylä Tähtelä,2008,4,6,00:00,83.6
Sodankylä Tähtelä,2008,4,7,00:00,82.4
Sodankylä Tähtelä,2008,4,8,00:00,82
Sodankylä Tähtelä,2008,4,9,00:00,-
-,2008,4,10,00:00,-
Sodankylä Tähtelä,2008,4,11,00:00,80.2
Sodankylä Tähtelä,2008,4,12,00:00,80.1
Sodankylä Tähtelä,2008,4,13,00:00,79.6
Sodankylä Tähtelä,2008,4,14,00:00,87.7
Sodankylä Tähtelä,2008,4,15,00:00,91.4
Sodankylä Tähtelä,2008,4,16,00:00,87.3
Sodankylä Tähtelä,2008,4,17,00:00,84.2
Sodankylä Tähtelä,2008,4,18,00:00,81.2
Sodankylä Tähtelä,2008,4,19,00:00,79
Sodankylä Tähtelä,2008,4,20,00:00,78.4
Sodankylä Tähtelä,2008,4,21,00:00,77.2
Sodankylä Tähtelä,2008,4,22,00:00,76.6
Sodankylä Tähtelä,2008,4,23,00:00,75.5
Sodankylä Tähtelä,2008,4,24,00:00,73.9
Sodankylä Tähtelä,2008,4,25,00:00,71.6
Sodankylä Tähtelä,2008,4,26,00:00,71
Sodankylä Tähtelä,2008,4,27,00:00,69.8
Sodankylä Tähtelä,2008,4,28,00:00,65.6
Sodankylä Tähtelä,2008,4,29,00:00,59.8
Sodankylä Tähtelä,2008,4,30,00:00,53.2
Sodankylä Tähtelä,2008,5,1,00:00,46.6
Sodankylä Tähtelä,2008,5,2,00:00,39.6
Sodankylä Tähtelä,2008,5,3,00:00,33.2
Sodankylä Tähtelä,2008,5,4,00:00,27.7
Sodankylä Tähtelä,2008,5,5,00:00,22.5
Sodankylä Tähtelä,2008,5,6,00:00,20.5
Sodankylä Tähtelä,2008,5,7,00:00,19.3
Sodankylä Tähtelä,2008,5,8,00:00,15.8
Sodankylä Tähtelä,2008,5,9,00:00,11
Sodankylä Tähtelä,2008,5,10,00:00,5.2
Sodankylä Tähtelä,2008,5,11,00:00,3.2
Sodankylä Tähtelä,2008,5,12,00:00,1.3
Sodankylä Tähtelä,2008,5,13,00:00,-1
Sodankylä Tähtelä,2008,5,14,00:00,-1
Sodankylä Tähtelä,2008,5,15,00:00,-1
