Observation station;Year;Month;Day;Global radiation mean [W/m2]
Sodankylä Tähtelä;2015;1;13;0,9
Sodankylä Tähtelä;2015;1;14;0,7
Sodankylä Tähtelä;2015;1;15;1
Sodankylä Tähtelä;2015;1;16;0,8
Sodankylä Tähtelä;2015;1;17;0,8
Sodankylä Tähtelä;2015;1;18;0,5
Sodankylä Tähtelä;2015;1;19;2,4
Sodankylä Tähtelä;2015;1;20;3
Sodankylä Tähtelä;2015;1;21;3,7
Sodankylä Tähtelä;2015;1;22;2,1
Sodankylä Tähtelä;2015;1;23;3,9
Sodankylä Tähtelä;2015;1;24;2,8
Sodankylä Tähtelä;2015;1;25;2,9
Sodankylä Tähtelä;2015;1;26;1,3
Sodankylä Tähtelä;2015;1;27;3,1
Sodankylä Tähtelä;2015;1;28;3,9
Sodankylä Tähtelä;2015;1;29;2,8
Sodankylä Tähtelä;2015;1;30;4
Sodankylä Tähtelä;2015;1;31;4,1
Sodankylä Tähtelä;2015;2;1;6,9
Sodankylä Tähtelä;2015;2;2;8,9
Sodankylä Tähtelä;2015;2;3;6,5
Sodankylä Tähtelä;2015;2;4;9,4
Sodankylä Tähtelä;2015;2;5;10,8
Sodankylä Tähtelä;2015;2;6;15,9
Sodankylä Tähtelä;2015;2;7;10,5
Sodankylä Tähtelä;2015;2;8;17,9
Sodankylä Tähtelä;2015;2;9;9,1
Sodankylä Tähtelä;2015;2;10;19,1
Sodankylä Tähtelä;2015;2;11;24,4
Sodankylä Tähtelä;2015;2;12;21,2
Sodankylä Tähtelä;2015;2;13;20,5
Sodankylä Tähtelä;2015;2;14;26,9
Sodankylä Tähtelä;2015;2;15;20,3
Sodankylä Tähtelä;2015;2;16;32,6
Sodankylä Tähtelä;2015;2;17;5,4
Sodankylä Tähtelä;2015;2;18;35,7
Sodankylä Tähtelä;2015;2;19;15,5
Sodankylä Tähtelä;2015;2;20;28,6
Sodankylä Tähtelä;2015;2;21;27,2
Sodankylä Tähtelä;2015;2;22;15,3
Sodankylä Tähtelä;2015;2;23;45,9
Sodankylä Tähtelä;2015;2;24;15,1
Sodankylä Tähtelä;2015;2;25;21,3
Sodankylä Tähtelä;2015;2;26;22,3
Sodankylä Tähtelä;2015;2;27;13
Sodankylä Tähtelä;2015;2;28;20,9
Sodankylä Tähtelä;2015;3;1;12,2
Sodankylä Tähtelä;2015;3;2;11,2
Sodankylä Tähtelä;2015;3;3;15,7
Sodankylä Tähtelä;2015;3;4;26,3
Sodankylä Tähtelä;2015;3;5;60,2
Sodankylä Tähtelä;2015;3;6;30,4
Sodankylä Tähtelä;2015;3;7;23,2
Sodankylä Tähtelä;2015;3;8;78,6
Sodankylä Tähtelä;2015;3;9;77,1
Sodankylä Tähtelä;2015;3;10;44,4
Sodankylä Tähtelä;2015;3;11;90,2
Sodankylä Tähtelä;2015;3;12;89,1
Sodankylä Tähtelä;2015;3;13;69,3
Sodankylä Tähtelä;2015;3;14;98,5
Sodankylä Tähtelä;2015;3;15;103
Sodankylä Tähtelä;2015;3;16;108,4
Sodankylä Tähtelä;2015;3;17;102,5
Sodankylä Tähtelä;2015;3;18;93,7
Sodankylä Tähtelä;2015;3;19;48,4
Sodankylä Tähtelä;2015;3;20;60
Sodankylä Tähtelä;2015;3;21;117,4
Sodankylä Tähtelä;2015;3;22;78,7
Sodankylä Tähtelä;2015;3;23;49,7
Sodankylä Tähtelä;2015;3;24;117,4
Sodankylä Tähtelä;2015;3;25;97,4
Sodankylä Tähtelä;2015;3;26;142,7
Sodankylä Tähtelä;2015;3;27;118,3
Sodankylä Tähtelä;2015;3;28;46,5
Sodankylä Tähtelä;2015;3;29;36,1
Sodankylä Tähtelä;2015;3;30;30,7
Sodankylä Tähtelä;2015;3;31;54,7
Sodankylä Tähtelä;2015;4;1;69,6
Sodankylä Tähtelä;2015;4;2;121,1
Sodankylä Tähtelä;2015;4;3;76,8
Sodankylä Tähtelä;2015;4;4;71,5
Sodankylä Tähtelä;2015;4;5;165,9
Sodankylä Tähtelä;2015;4;6;53
Sodankylä Tähtelä;2015;4;7;135,3
Sodankylä Tähtelä;2015;4;8;156,3
Sodankylä Tähtelä;2015;4;9;118,3
Sodankylä Tähtelä;2015;4;10;76,2
Sodankylä Tähtelä;2015;4;11;193,3
Sodankylä Tähtelä;2015;4;12;152
Sodankylä Tähtelä;2015;4;13;75,6
Sodankylä Tähtelä;2015;4;14;120,9
Sodankylä Tähtelä;2015;4;15;150,7
Sodankylä Tähtelä;2015;4;16;83,1
Sodankylä Tähtelä;2015;4;17;68,9
Sodankylä Tähtelä;2015;4;18;123,2
Sodankylä Tähtelä;2015;4;19;106,1
Sodankylä Tähtelä;2015;4;20;119,8
Sodankylä Tähtelä;2015;4;21;142,9
Sodankylä Tähtelä;2015;4;22;159,1
Sodankylä Tähtelä;2015;4;23;171,9
Sodankylä Tähtelä;2015;4;24;148,4
Sodankylä Tähtelä;2015;4;25;199,5
Sodankylä Tähtelä;2015;4;26;209,3
Sodankylä Tähtelä;2015;4;27;153,1
Sodankylä Tähtelä;2015;4;28;102,7
Sodankylä Tähtelä;2015;4;29;237
Sodankylä Tähtelä;2015;4;30;258,1
Sodankylä Tähtelä;2015;5;1;147,5
Sodankylä Tähtelä;2015;5;2;143,3
Sodankylä Tähtelä;2015;5;3;130,6
Sodankylä Tähtelä;2015;5;4;184,5
Sodankylä Tähtelä;2015;5;5;229
Sodankylä Tähtelä;2015;5;6;181,1
Sodankylä Tähtelä;2015;5;7;161,1
Sodankylä Tähtelä;2015;5;8;59,1
Sodankylä Tähtelä;2015;5;9;63
Sodankylä Tähtelä;2015;5;10;251,5
Sodankylä Tähtelä;2015;5;11;239,3
Sodankylä Tähtelä;2015;5;12;50
Sodankylä Tähtelä;2015;5;13;120,7
Sodankylä Tähtelä;2015;5;14;43,6
Sodankylä Tähtelä;2015;5;15;155,6
Sodankylä Tähtelä;2015;5;16;130,4
Sodankylä Tähtelä;2015;5;17;183,6
Sodankylä Tähtelä;2015;5;18;170,1
Sodankylä Tähtelä;2015;5;19;192,7
Sodankylä Tähtelä;2015;5;20;72,2
Sodankylä Tähtelä;2015;5;21;164,1
Sodankylä Tähtelä;2015;5;22;256,3
Sodankylä Tähtelä;2015;5;23;55,9
Sodankylä Tähtelä;2015;5;24;140,2
Sodankylä Tähtelä;2015;5;25;316,2
Sodankylä Tähtelä;2015;5;26;265,5
Sodankylä Tähtelä;2015;5;27;98
Sodankylä Tähtelä;2015;5;28;80,4
Sodankylä Tähtelä;2015;5;29;192,2
Sodankylä Tähtelä;2015;5;30;269,5
Sodankylä Tähtelä;2015;5;31;232,8
Sodankylä Tähtelä;2015;6;1;152
Sodankylä Tähtelä;2015;6;2;215,2
Sodankylä Tähtelä;2015;6;3;106,4
Sodankylä Tähtelä;2015;6;4;183,7
Sodankylä Tähtelä;2015;6;5;266,2
Sodankylä Tähtelä;2015;6;6;253,2
Sodankylä Tähtelä;2015;6;7;74,6
Sodankylä Tähtelä;2015;6;8;181,3
Sodankylä Tähtelä;2015;6;9;222,5
Sodankylä Tähtelä;2015;6;10;227,6
Sodankylä Tähtelä;2015;6;11;273,2
Sodankylä Tähtelä;2015;6;12;245,6
Sodankylä Tähtelä;2015;6;13;274,1
Sodankylä Tähtelä;2015;6;14;270,2
Sodankylä Tähtelä;2015;6;15;65,4
Sodankylä Tähtelä;2015;6;16;100,6
Sodankylä Tähtelä;2015;6;17;180,6
Sodankylä Tähtelä;2015;6;18;259,7
Sodankylä Tähtelä;2015;6;19;187,6
Sodankylä Tähtelä;2015;6;20;327,6
Sodankylä Tähtelä;2015;6;21;248,7
Sodankylä Tähtelä;2015;6;22;192,4
Sodankylä Tähtelä;2015;6;23;260,9
Sodankylä Tähtelä;2015;6;24;134,3
Sodankylä Tähtelä;2015;6;25;169,7
Sodankylä Tähtelä;2015;6;26;66,5
Sodankylä Tähtelä;2015;6;27;109,8
Sodankylä Tähtelä;2015;6;28;226,5
Sodankylä Tähtelä;2015;6;29;316,9
Sodankylä Tähtelä;2015;6;30;360,3
Sodankylä Tähtelä;2015;7;1;238,7
Sodankylä Tähtelä;2015;7;2;167,1
Sodankylä Tähtelä;2015;7;3;159,6
Sodankylä Tähtelä;2015;7;4;288,2
Sodankylä Tähtelä;2015;7;5;256,2
Sodankylä Tähtelä;2015;7;6;201,6
Sodankylä Tähtelä;2015;7;7;69,9
Sodankylä Tähtelä;2015;7;8;129,5
Sodankylä Tähtelä;2015;7;9;242,5
Sodankylä Tähtelä;2015;7;10;248
Sodankylä Tähtelä;2015;7;11;104,1
Sodankylä Tähtelä;2015;7;12;193,2
Sodankylä Tähtelä;2015;7;13;125,8
Sodankylä Tähtelä;2015;7;14;192,8
Sodankylä Tähtelä;2015;7;15;219,9
Sodankylä Tähtelä;2015;7;16;229,5
Sodankylä Tähtelä;2015;7;17;215,2
Sodankylä Tähtelä;2015;7;18;247,4
Sodankylä Tähtelä;2015;7;19;123,6
Sodankylä Tähtelä;2015;7;20;120,5
Sodankylä Tähtelä;2015;7;21;52,8
Sodankylä Tähtelä;2015;7;22;106,2
Sodankylä Tähtelä;2015;7;23;133,1
Sodankylä Tähtelä;2015;7;24;133,1
Sodankylä Tähtelä;2015;7;25;79,2
Sodankylä Tähtelä;2015;7;26;165,4
Sodankylä Tähtelä;2015;7;27;32,6
Sodankylä Tähtelä;2015;7;28;120,1
Sodankylä Tähtelä;2015;7;29;42,9
Sodankylä Tähtelä;2015;7;30;58,3
Sodankylä Tähtelä;2015;7;31;94,4
Sodankylä Tähtelä;2015;8;1;77,9
Sodankylä Tähtelä;2015;8;2;128,6
Sodankylä Tähtelä;2015;8;3;115,1
Sodankylä Tähtelä;2015;8;4;89
Sodankylä Tähtelä;2015;8;5;161,4
Sodankylä Tähtelä;2015;8;6;52,3
Sodankylä Tähtelä;2015;8;7;93,5
Sodankylä Tähtelä;2015;8;8;74,7
Sodankylä Tähtelä;2015;8;9;122,1
Sodankylä Tähtelä;2015;8;10;169,6
Sodankylä Tähtelä;2015;8;11;205,9
Sodankylä Tähtelä;2015;8;12;130,1
Sodankylä Tähtelä;2015;8;13;236,4
Sodankylä Tähtelä;2015;8;14;123,5
Sodankylä Tähtelä;2015;8;15;117,8
Sodankylä Tähtelä;2015;8;16;220,1
Sodankylä Tähtelä;2015;8;17;225,3
Sodankylä Tähtelä;2015;8;18;225,6
Sodankylä Tähtelä;2015;8;19;227,3
Sodankylä Tähtelä;2015;8;20;194,2
Sodankylä Tähtelä;2015;8;21;137,1
Sodankylä Tähtelä;2015;8;22;177,9
Sodankylä Tähtelä;2015;8;23;207,8
Sodankylä Tähtelä;2015;8;24;168,4
Sodankylä Tähtelä;2015;8;25;96,9
Sodankylä Tähtelä;2015;8;26;52,3
Sodankylä Tähtelä;2015;8;27;32,2
Sodankylä Tähtelä;2015;8;28;48,4
Sodankylä Tähtelä;2015;8;29;62,7
Sodankylä Tähtelä;2015;8;30;139,2
Sodankylä Tähtelä;2015;8;31;132
Sodankylä Tähtelä;2015;9;1;99,2
Sodankylä Tähtelä;2015;9;2;114,5
Sodankylä Tähtelä;2015;9;3;132,4
Sodankylä Tähtelä;2015;9;4;152,2
Sodankylä Tähtelä;2015;9;5;40,9
Sodankylä Tähtelä;2015;9;6;35,9
Sodankylä Tähtelä;2015;9;7;23,8
Sodankylä Tähtelä;2015;9;8;100,3
Sodankylä Tähtelä;2015;9;9;88,8
Sodankylä Tähtelä;2015;9;10;146,8
Sodankylä Tähtelä;2015;9;11;143,6
Sodankylä Tähtelä;2015;9;12;142,7
Sodankylä Tähtelä;2015;9;13;121
Sodankylä Tähtelä;2015;9;14;80
Sodankylä Tähtelä;2015;9;15;104,1
Sodankylä Tähtelä;2015;9;16;47
Sodankylä Tähtelä;2015;9;17;30,7
Sodankylä Tähtelä;2015;9;18;8,1
Sodankylä Tähtelä;2015;9;19;46,8
Sodankylä Tähtelä;2015;9;20;59,3
Sodankylä Tähtelä;2015;9;21;65,5
Sodankylä Tähtelä;2015;9;22;-
-;2015;9;23;-
Sodankylä Tähtelä;2015;9;24;94,6
Sodankylä Tähtelä;2015;9;25;35,4
Sodankylä Tähtelä;2015;9;26;53
Sodankylä Tähtelä;2015;9;27;43,5
Sodankylä Tähtelä;2015;9;28;61,5
Sodankylä Tähtelä;2015;9;29;29,7
Sodankylä Tähtelä;2015;9;30;81,2
Sodankylä Tähtelä;2015;10;1;69
Sodankylä Tähtelä;2015;10;2;15,3
Sodankylä Tähtelä;2015;10;3;71,9
Sodankylä Tähtelä;2015;10;4;18,3
Sodankylä Tähtelä;2015;10;5;58
Sodankylä Tähtelä;2015;10;6;75,2
Sodankylä Tähtelä;2015;10;7;76,7
Sodankylä Tähtelä;2015;10;8;71,1
Sodankylä Tähtelä;2015;10;9;64,1
Sodankylä Tähtelä;2015;10;10;53,4
Sodankylä Tähtelä;2015;10;11;52,1
Sodankylä Tähtelä;2015;10;12;28,4
Sodankylä Tähtelä;2015;10;13;37,7
Sodankylä Tähtelä;2015;10;14;50,9
Sodankylä Tähtelä;2015;10;15;13,8
Sodankylä Tähtelä;2015;10;16;20,4
Sodankylä Tähtelä;2015;10;17;26,3
Sodankylä Tähtelä;2015;10;18;18,9
Sodankylä Tähtelä;2015;10;19;12,4
Sodankylä Tähtelä;2015;10;20;14,1
Sodankylä Tähtelä;2015;10;21;10
Sodankylä Tähtelä;2015;10;22;10
Sodankylä Tähtelä;2015;10;23;6,2
Sodankylä Tähtelä;2015;10;24;19,7
Sodankylä Tähtelä;2015;10;25;4,3
Sodankylä Tähtelä;2015;10;26;30,1
Sodankylä Tähtelä;2015;10;27;29,1
Sodankylä Tähtelä;2015;10;28;11,9
Sodankylä Tähtelä;2015;10;29;16
Sodankylä Tähtelä;2015;10;30;24,9
Sodankylä Tähtelä;2015;10;31;3,1
Sodankylä Tähtelä;2015;11;1;13,3
Sodankylä Tähtelä;2015;11;2;16,6
Sodankylä Tähtelä;2015;11;3;18,3
Sodankylä Tähtelä;2015;11;4;9,4
Sodankylä Tähtelä;2015;11;5;7,4
Sodankylä Tähtelä;2015;11;6;9,3
Sodankylä Tähtelä;2015;11;7;2,5
Sodankylä Tähtelä;2015;11;8;3,1
Sodankylä Tähtelä;2015;11;9;4,5
Sodankylä Tähtelä;2015;11;10;3,7
Sodankylä Tähtelä;2015;11;11;4,8
Sodankylä Tähtelä;2015;11;12;3,9
Sodankylä Tähtelä;2015;11;13;2,7
Sodankylä Tähtelä;2015;11;14;2
Sodankylä Tähtelä;2015;11;15;1,6
Sodankylä Tähtelä;2015;11;16;1,8
Sodankylä Tähtelä;2015;11;17;2,4
Sodankylä Tähtelä;2015;11;18;2,2
Sodankylä Tähtelä;2015;11;19;1,3
Sodankylä Tähtelä;2015;11;20;2,4
Sodankylä Tähtelä;2015;11;21;2,5
Sodankylä Tähtelä;2015;11;22;1,5
Sodankylä Tähtelä;2015;11;23;2,9
Sodankylä Tähtelä;2015;11;24;1,2
Sodankylä Tähtelä;2015;11;25;0,3
Sodankylä Tähtelä;2015;11;26;1,3
Sodankylä Tähtelä;2015;11;27;1,4
Sodankylä Tähtelä;2015;11;28;0,4
Sodankylä Tähtelä;2015;11;29;1
Sodankylä Tähtelä;2015;11;30;0,2
Sodankylä Tähtelä;2015;12;1;0,1
Sodankylä Tähtelä;2015;12;2;0,6
Sodankylä Tähtelä;2015;12;3;-0,3
Sodankylä Tähtelä;2015;12;4;-0,1
Sodankylä Tähtelä;2015;12;5;0,2
Sodankylä Tähtelä;2015;12;6;-0,7
Sodankylä Tähtelä;2015;12;7;-0,3
Sodankylä Tähtelä;2015;12;8;-0,4
Sodankylä Tähtelä;2015;12;9;0
Sodankylä Tähtelä;2015;12;10;-0,4
Sodankylä Tähtelä;2015;12;11;0
Sodankylä Tähtelä;2015;12;12;-0,4
Sodankylä Tähtelä;2015;12;13;0,2
Sodankylä Tähtelä;2015;12;14;-0,3
Sodankylä Tähtelä;2015;12;15;-0,7
Sodankylä Tähtelä;2015;12;16;-0,6
Sodankylä Tähtelä;2015;12;17;0,3
Sodankylä Tähtelä;2015;12;18;-0,1
Sodankylä Tähtelä;2015;12;19;0
Sodankylä Tähtelä;2015;12;20;-0,1
Sodankylä Tähtelä;2015;12;21;0
Sodankylä Tähtelä;2015;12;22;-0,3
Sodankylä Tähtelä;2015;12;23;-0,1
Sodankylä Tähtelä;2015;12;24;0
Sodankylä Tähtelä;2015;12;25;-0,8
Sodankylä Tähtelä;2015;12;26;-0,9
Sodankylä Tähtelä;2015;12;27;0
Sodankylä Tähtelä;2015;12;28;0,1
Sodankylä Tähtelä;2015;12;29;0,2
Sodankylä Tähtelä;2015;12;30;0
Sodankylä Tähtelä;2015;12;31;-0,3
Sodankylä Tähtelä;2016;1;1;-0,2
Sodankylä Tähtelä;2016;1;2;0,1
Sodankylä Tähtelä;2016;1;3;-0,3
Sodankylä Tähtelä;2016;1;4;0
Sodankylä Tähtelä;2016;1;5;0,1
Sodankylä Tähtelä;2016;1;6;0,7
Sodankylä Tähtelä;2016;1;7;0,8
Sodankylä Tähtelä;2016;1;8;0,3
Sodankylä Tähtelä;2016;1;9;0,7
Sodankylä Tähtelä;2016;1;10;0,6
Sodankylä Tähtelä;2016;1;11;0,6
Sodankylä Tähtelä;2016;1;12;0,8
Sodankylä Tähtelä;2016;1;13;0,7
Sodankylä Tähtelä;2016;1;14;0,3
Sodankylä Tähtelä;2016;1;15;1,4
Sodankylä Tähtelä;2016;1;16;0,6
Sodankylä Tähtelä;2016;1;17;2,3
Sodankylä Tähtelä;2016;1;18;1,7
Sodankylä Tähtelä;2016;1;19;2,5
Sodankylä Tähtelä;2016;1;20;3,2
Sodankylä Tähtelä;2016;1;21;4,1
Sodankylä Tähtelä;2016;1;22;2,5
Sodankylä Tähtelä;2016;1;23;2,2
Sodankylä Tähtelä;2016;1;24;1
Sodankylä Tähtelä;2016;1;25;2
Sodankylä Tähtelä;2016;1;26;1,6
Sodankylä Tähtelä;2016;1;27;3,1
Sodankylä Tähtelä;2016;1;28;5,1
Sodankylä Tähtelä;2016;1;29;9,4
Sodankylä Tähtelä;2016;1;30;3,4
Sodankylä Tähtelä;2016;1;31;3,4
Sodankylä Tähtelä;2016;2;1;5,8
Sodankylä Tähtelä;2016;2;2;5,2
Sodankylä Tähtelä;2016;2;3;5,3
Sodankylä Tähtelä;2016;2;4;7,6
Sodankylä Tähtelä;2016;2;5;7,4
Sodankylä Tähtelä;2016;2;6;11,9
Sodankylä Tähtelä;2016;2;7;5,9
Sodankylä Tähtelä;2016;2;8;2,2
Sodankylä Tähtelä;2016;2;9;3,9
Sodankylä Tähtelä;2016;2;10;11,2
Sodankylä Tähtelä;2016;2;11;5,7
Sodankylä Tähtelä;2016;2;12;6
Sodankylä Tähtelä;2016;2;13;10,5
Sodankylä Tähtelä;2016;2;14;10,2
Sodankylä Tähtelä;2016;2;15;12,8
Sodankylä Tähtelä;2016;2;16;31,4
Sodankylä Tähtelä;2016;2;17;13,4
Sodankylä Tähtelä;2016;2;18;6,8
Sodankylä Tähtelä;2016;2;19;8,4
Sodankylä Tähtelä;2016;2;20;13,2
Sodankylä Tähtelä;2016;2;21;10,9
Sodankylä Tähtelä;2016;2;22;18,2
Sodankylä Tähtelä;2016;2;23;24,5
Sodankylä Tähtelä;2016;2;24;22,5
Sodankylä Tähtelä;2016;2;25;24,6
Sodankylä Tähtelä;2016;2;26;49,1
Sodankylä Tähtelä;2016;2;27;26
Sodankylä Tähtelä;2016;2;28;47,4
Sodankylä Tähtelä;2016;2;29;55,9
Sodankylä Tähtelä;2016;3;1;24,2
Sodankylä Tähtelä;2016;3;2;38,3
Sodankylä Tähtelä;2016;3;3;48,3
Sodankylä Tähtelä;2016;3;4;20,8
Sodankylä Tähtelä;2016;3;5;24,9
Sodankylä Tähtelä;2016;3;6;25,9
Sodankylä Tähtelä;2016;3;7;38,6
Sodankylä Tähtelä;2016;3;8;22,6
Sodankylä Tähtelä;2016;3;9;37
Sodankylä Tähtelä;2016;3;10;32,8
Sodankylä Tähtelä;2016;3;11;39
Sodankylä Tähtelä;2016;3;12;48,8
Sodankylä Tähtelä;2016;3;13;38,8
Sodankylä Tähtelä;2016;3;14;68,8
Sodankylä Tähtelä;2016;3;15;81,8
Sodankylä Tähtelä;2016;3;16;91,5
Sodankylä Tähtelä;2016;3;17;93,2
Sodankylä Tähtelä;2016;3;18;106,1
Sodankylä Tähtelä;2016;3;19;112,7
Sodankylä Tähtelä;2016;3;20;109,8
Sodankylä Tähtelä;2016;3;21;118,9
Sodankylä Tähtelä;2016;3;22;112,1
Sodankylä Tähtelä;2016;3;23;128,7
Sodankylä Tähtelä;2016;3;24;127,7
Sodankylä Tähtelä;2016;3;25;91,3
Sodankylä Tähtelä;2016;3;26;57,2
Sodankylä Tähtelä;2016;3;27;92,5
Sodankylä Tähtelä;2016;3;28;47,8
Sodankylä Tähtelä;2016;3;29;101,3
Sodankylä Tähtelä;2016;3;30;72,6
Sodankylä Tähtelä;2016;3;31;118,3
Sodankylä Tähtelä;2016;4;1;165,2
Sodankylä Tähtelä;2016;4;2;162,9
Sodankylä Tähtelä;2016;4;3;144
Sodankylä Tähtelä;2016;4;4;114,3
Sodankylä Tähtelä;2016;4;5;43,9
Sodankylä Tähtelä;2016;4;6;50,3
Sodankylä Tähtelä;2016;4;7;34,8
Sodankylä Tähtelä;2016;4;8;69,8
Sodankylä Tähtelä;2016;4;9;66,4
Sodankylä Tähtelä;2016;4;10;90,9
Sodankylä Tähtelä;2016;4;11;119,3
Sodankylä Tähtelä;2016;4;12;117,1
Sodankylä Tähtelä;2016;4;13;199,9
Sodankylä Tähtelä;2016;4;14;209,8
Sodankylä Tähtelä;2016;4;15;190,1
Sodankylä Tähtelä;2016;4;16;118,4
Sodankylä Tähtelä;2016;4;17;68
Sodankylä Tähtelä;2016;4;18;110,9
Sodankylä Tähtelä;2016;4;19;53,2
Sodankylä Tähtelä;2016;4;20;136,6
Sodankylä Tähtelä;2016;4;21;128,8
Sodankylä Tähtelä;2016;4;22;191,5
Sodankylä Tähtelä;2016;4;23;172,6
Sodankylä Tähtelä;2016;4;24;175,4
Sodankylä Tähtelä;2016;4;25;194,2
Sodankylä Tähtelä;2016;4;26;47,6
Sodankylä Tähtelä;2016;4;27;148,9
Sodankylä Tähtelä;2016;4;28;79,6
Sodankylä Tähtelä;2016;4;29;239,3
Sodankylä Tähtelä;2016;4;30;223,2
Sodankylä Tähtelä;2016;5;1;208,5
Sodankylä Tähtelä;2016;5;2;160,4
Sodankylä Tähtelä;2016;5;3;271,7
Sodankylä Tähtelä;2016;5;4;262,1
Sodankylä Tähtelä;2016;5;5;268,4
Sodankylä Tähtelä;2016;5;6;137
Sodankylä Tähtelä;2016;5;7;258,4
Sodankylä Tähtelä;2016;5;8;245,9
Sodankylä Tähtelä;2016;5;9;230,2
Sodankylä Tähtelä;2016;5;10;200,2
Sodankylä Tähtelä;2016;5;11;232,7
Sodankylä Tähtelä;2016;5;12;225
Sodankylä Tähtelä;2016;5;13;88,7
Sodankylä Tähtelä;2016;5;14;83,5
Sodankylä Tähtelä;2016;5;15;88,7
Sodankylä Tähtelä;2016;5;16;255,6
Sodankylä Tähtelä;2016;5;17;126,1
Sodankylä Tähtelä;2016;5;18;216
Sodankylä Tähtelä;2016;5;19;144,1
Sodankylä Tähtelä;2016;5;20;227,7
Sodankylä Tähtelä;2016;5;21;279,4
Sodankylä Tähtelä;2016;5;22;77,2
Sodankylä Tähtelä;2016;5;23;174,9
Sodankylä Tähtelä;2016;5;24;69,5
Sodankylä Tähtelä;2016;5;25;242,6
Sodankylä Tähtelä;2016;5;26;265,7
Sodankylä Tähtelä;2016;5;27;320,1
Sodankylä Tähtelä;2016;5;28;313,4
Sodankylä Tähtelä;2016;5;29;300
Sodankylä Tähtelä;2016;5;30;242,4
Sodankylä Tähtelä;2016;5;31;284,1
Sodankylä Tähtelä;2016;6;1;261,2
Sodankylä Tähtelä;2016;6;2;327,8
Sodankylä Tähtelä;2016;6;3;238,2
Sodankylä Tähtelä;2016;6;4;214,5
Sodankylä Tähtelä;2016;6;5;137,3
Sodankylä Tähtelä;2016;6;6;195,5
Sodankylä Tähtelä;2016;6;7;162
Sodankylä Tähtelä;2016;6;8;54,2
Sodankylä Tähtelä;2016;6;9;74,4
Sodankylä Tähtelä;2016;6;10;152,8
Sodankylä Tähtelä;2016;6;11;266,5
Sodankylä Tähtelä;2016;6;12;224,7
Sodankylä Tähtelä;2016;6;13;209,5
Sodankylä Tähtelä;2016;6;14;138,1
Sodankylä Tähtelä;2016;6;15;237,4
Sodankylä Tähtelä;2016;6;16;271,1
Sodankylä Tähtelä;2016;6;17;53,9
Sodankylä Tähtelä;2016;6;18;165,5
Sodankylä Tähtelä;2016;6;19;100,3
Sodankylä Tähtelä;2016;6;20;194,3
Sodankylä Tähtelä;2016;6;21;208,3
Sodankylä Tähtelä;2016;6;22;196,4
Sodankylä Tähtelä;2016;6;23;318
Sodankylä Tähtelä;2016;6;24;186,4
Sodankylä Tähtelä;2016;6;25;245,6
Sodankylä Tähtelä;2016;6;26;234,9
Sodankylä Tähtelä;2016;6;27;291,5
Sodankylä Tähtelä;2016;6;28;73,3
Sodankylä Tähtelä;2016;6;29;198,1
Sodankylä Tähtelä;2016;6;30;236,8
Sodankylä Tähtelä;2016;7;1;174,3
Sodankylä Tähtelä;2016;7;2;226,5
Sodankylä Tähtelä;2016;7;3;165,3
Sodankylä Tähtelä;2016;7;4;63,2
Sodankylä Tähtelä;2016;7;5;194,5
Sodankylä Tähtelä;2016;7;6;208,3
Sodankylä Tähtelä;2016;7;7;130,8
Sodankylä Tähtelä;2016;7;8;61,4
Sodankylä Tähtelä;2016;7;9;100,7
Sodankylä Tähtelä;2016;7;10;183,5
Sodankylä Tähtelä;2016;7;11;282,5
Sodankylä Tähtelä;2016;7;12;227,8
Sodankylä Tähtelä;2016;7;13;126,4
Sodankylä Tähtelä;2016;7;14;283,6
Sodankylä Tähtelä;2016;7;15;280,6
Sodankylä Tähtelä;2016;7;16;53
Sodankylä Tähtelä;2016;7;17;182,5
Sodankylä Tähtelä;2016;7;18;163,8
Sodankylä Tähtelä;2016;7;19;265,1
Sodankylä Tähtelä;2016;7;20;275,3
Sodankylä Tähtelä;2016;7;21;293,6
Sodankylä Tähtelä;2016;7;22;292,8
Sodankylä Tähtelä;2016;7;23;220,6
Sodankylä Tähtelä;2016;7;24;286,6
Sodankylä Tähtelä;2016;7;25;229,7
Sodankylä Tähtelä;2016;7;26;255,6
Sodankylä Tähtelä;2016;7;27;158,5
Sodankylä Tähtelä;2016;7;28;104,4
Sodankylä Tähtelä;2016;7;29;180,9
Sodankylä Tähtelä;2016;7;30;175,5
Sodankylä Tähtelä;2016;7;31;100,4
Sodankylä Tähtelä;2016;8;1;153,1
Sodankylä Tähtelä;2016;8;2;148,2
Sodankylä Tähtelä;2016;8;3;164,1
Sodankylä Tähtelä;2016;8;4;231,3
Sodankylä Tähtelä;2016;8;5;252,4
Sodankylä Tähtelä;2016;8;6;221,3
Sodankylä Tähtelä;2016;8;7;139,5
Sodankylä Tähtelä;2016;8;8;147,4
Sodankylä Tähtelä;2016;8;9;129,9
Sodankylä Tähtelä;2016;8;10;191,6
Sodankylä Tähtelä;2016;8;11;133,2
Sodankylä Tähtelä;2016;8;12;94,1
Sodankylä Tähtelä;2016;8;13;101,1
Sodankylä Tähtelä;2016;8;14;41,3
Sodankylä Tähtelä;2016;8;15;47,8
Sodankylä Tähtelä;2016;8;16;133,2
Sodankylä Tähtelä;2016;8;17;98,1
Sodankylä Tähtelä;2016;8;18;134,6
Sodankylä Tähtelä;2016;8;19;97,3
Sodankylä Tähtelä;2016;8;20;113,8
