Observation station;Year;Month;Day;Global radiation mean [W/m2]
Sotkamo Kuolaniemi;2005;6;20;342,4
Sotkamo Kuolaniemi;2005;6;21;315,3
Sotkamo Kuolaniemi;2005;6;22;244,5
Sotkamo Kuolaniemi;2005;6;23;140,2
Sotkamo Kuolaniemi;2005;6;24;203,4
Sotkamo Kuolaniemi;2005;6;25;206,4
Sotkamo Kuolaniemi;2005;6;26;288,1
Sotkamo Kuolaniemi;2005;6;27;218,7
Sotkamo Kuolaniemi;2005;6;28;169,5
Sotkamo Kuolaniemi;2005;6;29;128
Sotkamo Kuolaniemi;2005;6;30;212,4
Sotkamo Kuolaniemi;2005;7;1;257,5
Sotkamo Kuolaniemi;2005;7;2;334,6
Sotkamo Kuolaniemi;2005;7;3;330,2
Sotkamo Kuolaniemi;2005;7;4;328,6
Sotkamo Kuolaniemi;2005;7;5;310,9
Sotkamo Kuolaniemi;2005;7;6;306,5
Sotkamo Kuolaniemi;2005;7;7;331,1
Sotkamo Kuolaniemi;2005;7;8;243,8
Sotkamo Kuolaniemi;2005;7;9;322,9
Sotkamo Kuolaniemi;2005;7;10;314,9
Sotkamo Kuolaniemi;2005;7;11;262,2
Sotkamo Kuolaniemi;2005;7;12;312,7
Sotkamo Kuolaniemi;2005;7;13;259,8
Sotkamo Kuolaniemi;2005;7;14;278,7
Sotkamo Kuolaniemi;2005;7;15;212,8
Sotkamo Kuolaniemi;2005;7;16;252,9
Sotkamo Kuolaniemi;2005;7;17;299,5
Sotkamo Kuolaniemi;2005;7;18;262
Sotkamo Kuolaniemi;2005;7;19;172,6
Sotkamo Kuolaniemi;2005;7;20;153,7
Sotkamo Kuolaniemi;2005;7;21;146,6
Sotkamo Kuolaniemi;2005;7;22;168,1
Sotkamo Kuolaniemi;2005;7;23;228
Sotkamo Kuolaniemi;2005;7;24;141,1
Sotkamo Kuolaniemi;2005;7;25;164,8
Sotkamo Kuolaniemi;2005;7;26;257,3
Sotkamo Kuolaniemi;2005;7;27;105,1
Sotkamo Kuolaniemi;2005;7;28;142,4
Sotkamo Kuolaniemi;2005;7;29;301,3
Sotkamo Kuolaniemi;2005;7;30;246,6
Sotkamo Kuolaniemi;2005;7;31;212,3
Sotkamo Kuolaniemi;2005;8;1;96,9
Sotkamo Kuolaniemi;2005;8;2;123
Sotkamo Kuolaniemi;2005;8;3;250
Sotkamo Kuolaniemi;2005;8;4;172,8
Sotkamo Kuolaniemi;2005;8;5;94,6
Sotkamo Kuolaniemi;2005;8;6;216,1
Sotkamo Kuolaniemi;2005;8;7;86,2
Sotkamo Kuolaniemi;2005;8;8;168,9
Sotkamo Kuolaniemi;2005;8;9;178,7
Sotkamo Kuolaniemi;2005;8;10;176,1
Sotkamo Kuolaniemi;2005;8;11;56,5
Sotkamo Kuolaniemi;2005;8;12;71,4
Sotkamo Kuolaniemi;2005;8;13;148
Sotkamo Kuolaniemi;2005;8;14;148,4
Sotkamo Kuolaniemi;2005;8;15;152,1
Sotkamo Kuolaniemi;2005;8;16;188,2
Sotkamo Kuolaniemi;2005;8;17;81,7
Sotkamo Kuolaniemi;2005;8;18;200,7
Sotkamo Kuolaniemi;2005;8;19;199,5
Sotkamo Kuolaniemi;2005;8;20;185,6
Sotkamo Kuolaniemi;2005;8;21;120,4
Sotkamo Kuolaniemi;2005;8;22;202,3
Sotkamo Kuolaniemi;2005;8;23;75,1
Sotkamo Kuolaniemi;2005;8;24;129,6
Sotkamo Kuolaniemi;2005;8;25;153,2
Sotkamo Kuolaniemi;2005;8;26;148,3
Sotkamo Kuolaniemi;2005;8;27;159,6
Sotkamo Kuolaniemi;2005;8;28;123,8
Sotkamo Kuolaniemi;2005;8;29;145,1
Sotkamo Kuolaniemi;2005;8;30;106,3
Sotkamo Kuolaniemi;2005;8;31;184,8
Sotkamo Kuolaniemi;2005;9;1;185,9
Sotkamo Kuolaniemi;2005;9;2;186,6
Sotkamo Kuolaniemi;2005;9;3;148,2
Sotkamo Kuolaniemi;2005;9;4;151
Sotkamo Kuolaniemi;2005;9;5;155,1
Sotkamo Kuolaniemi;2005;9;6;125
Sotkamo Kuolaniemi;2005;9;7;101,2
Sotkamo Kuolaniemi;2005;9;8;79,2
Sotkamo Kuolaniemi;2005;9;9;127,4
Sotkamo Kuolaniemi;2005;9;10;120,9
Sotkamo Kuolaniemi;2005;9;11;146,6
Sotkamo Kuolaniemi;2005;9;12;42,2
Sotkamo Kuolaniemi;2005;9;13;144,6
Sotkamo Kuolaniemi;2005;9;14;23,4
Sotkamo Kuolaniemi;2005;9;15;103,5
Sotkamo Kuolaniemi;2005;9;16;100
Sotkamo Kuolaniemi;2005;9;17;105,9
Sotkamo Kuolaniemi;2005;9;18;34,3
Sotkamo Kuolaniemi;2005;9;19;112,4
Sotkamo Kuolaniemi;2005;9;20;46
Sotkamo Kuolaniemi;2005;9;21;104,7
Sotkamo Kuolaniemi;2005;9;22;112,4
Sotkamo Kuolaniemi;2005;9;23;87,9
Sotkamo Kuolaniemi;2005;9;24;43,1
Sotkamo Kuolaniemi;2005;9;25;100
Sotkamo Kuolaniemi;2005;9;26;99,8
Sotkamo Kuolaniemi;2005;9;27;89
Sotkamo Kuolaniemi;2005;9;28;64,6
Sotkamo Kuolaniemi;2005;9;29;26,6
Sotkamo Kuolaniemi;2005;9;30;43,6
Sotkamo Kuolaniemi;2005;10;1;92,2
Sotkamo Kuolaniemi;2005;10;2;32,2
Sotkamo Kuolaniemi;2005;10;3;27,9
Sotkamo Kuolaniemi;2005;10;4;85,2
Sotkamo Kuolaniemi;2005;10;5;54,8
Sotkamo Kuolaniemi;2005;10;6;79,3
Sotkamo Kuolaniemi;2005;10;7;49
Sotkamo Kuolaniemi;2005;10;8;20,4
Sotkamo Kuolaniemi;2005;10;9;77
Sotkamo Kuolaniemi;2005;10;10;55,5
Sotkamo Kuolaniemi;2005;10;11;10,2
Sotkamo Kuolaniemi;2005;10;12;69
Sotkamo Kuolaniemi;2005;10;13;59,3
Sotkamo Kuolaniemi;2005;10;14;35,6
Sotkamo Kuolaniemi;2005;10;15;26,8
Sotkamo Kuolaniemi;2005;10;16;30,7
Sotkamo Kuolaniemi;2005;10;17;33
Sotkamo Kuolaniemi;2005;10;18;58,5
Sotkamo Kuolaniemi;2005;10;19;18,4
Sotkamo Kuolaniemi;2005;10;20;8
Sotkamo Kuolaniemi;2005;10;21;5,1
Sotkamo Kuolaniemi;2005;10;22;19,8
Sotkamo Kuolaniemi;2005;10;23;17,1
Sotkamo Kuolaniemi;2005;10;24;12,7
Sotkamo Kuolaniemi;2005;10;25;23,2
Sotkamo Kuolaniemi;2005;10;26;26,2
Sotkamo Kuolaniemi;2005;10;27;19,1
Sotkamo Kuolaniemi;2005;10;28;8,6
Sotkamo Kuolaniemi;2005;10;29;15,5
Sotkamo Kuolaniemi;2005;10;30;2,3
Sotkamo Kuolaniemi;2005;10;31;6,6
Sotkamo Kuolaniemi;2005;11;1;8,3
Sotkamo Kuolaniemi;2005;11;2;3,3
Sotkamo Kuolaniemi;2005;11;3;3,3
Sotkamo Kuolaniemi;2005;11;4;2
Sotkamo Kuolaniemi;2005;11;5;6,9
Sotkamo Kuolaniemi;2005;11;6;-0,4
Sotkamo Kuolaniemi;2005;11;7;4
Sotkamo Kuolaniemi;2005;11;8;2,7
Sotkamo Kuolaniemi;2005;11;9;3,4
Sotkamo Kuolaniemi;2005;11;10;-
-;2005;11;11;-
Sotkamo Kuolaniemi;2005;11;12;3,6
Sotkamo Kuolaniemi;2005;11;13;7,8
Sotkamo Kuolaniemi;2005;11;14;6,1
Sotkamo Kuolaniemi;2005;11;15;1,1
Sotkamo Kuolaniemi;2005;11;16;5,1
Sotkamo Kuolaniemi;2005;11;17;1
Sotkamo Kuolaniemi;2005;11;18;4
Sotkamo Kuolaniemi;2005;11;19;6,3
Sotkamo Kuolaniemi;2005;11;20;5
Sotkamo Kuolaniemi;2005;11;21;2,8
Sotkamo Kuolaniemi;2005;11;22;3,5
Sotkamo Kuolaniemi;2005;11;23;2
Sotkamo Kuolaniemi;2005;11;24;-0,8
Sotkamo Kuolaniemi;2005;11;25;-0,2
Sotkamo Kuolaniemi;2005;11;26;-0,9
Sotkamo Kuolaniemi;2005;11;27;1,2
Sotkamo Kuolaniemi;2005;11;28;0,8
Sotkamo Kuolaniemi;2005;11;29;1,4
Sotkamo Kuolaniemi;2005;11;30;0
Sotkamo Kuolaniemi;2005;12;1;-1,4
Sotkamo Kuolaniemi;2005;12;2;0,4
Sotkamo Kuolaniemi;2005;12;3;0,4
Sotkamo Kuolaniemi;2005;12;4;2,2
Sotkamo Kuolaniemi;2005;12;5;-1,2
Sotkamo Kuolaniemi;2005;12;6;-2,5
Sotkamo Kuolaniemi;2005;12;7;-3,2
Sotkamo Kuolaniemi;2005;12;8;-0,4
Sotkamo Kuolaniemi;2005;12;9;0,9
Sotkamo Kuolaniemi;2005;12;10;-0,7
Sotkamo Kuolaniemi;2005;12;11;-0,8
Sotkamo Kuolaniemi;2005;12;12;-
-;2005;12;13;-
-;2005;12;14;-
-;2005;12;15;-
-;2005;12;16;-
-;2005;12;17;-
-;2005;12;18;-
-;2005;12;19;-
-;2005;12;20;-
-;2005;12;21;-
-;2005;12;22;-
-;2005;12;23;-
-;2005;12;24;-
-;2005;12;25;-
-;2005;12;26;-
-;2005;12;27;-
-;2005;12;28;-
-;2005;12;29;-
-;2005;12;30;-
-;2005;12;31;-
-;2006;1;1;-
-;2006;1;2;-
-;2006;1;3;-
-;2006;1;4;-
-;2006;1;5;-
-;2006;1;6;-
-;2006;1;7;-
-;2006;1;8;-
-;2006;1;9;-
-;2006;1;10;-
-;2006;1;11;-
-;2006;1;12;-
-;2006;1;13;-
Sotkamo Kuolaniemi;2006;1;14;2,2
Sotkamo Kuolaniemi;2006;1;15;1,2
Sotkamo Kuolaniemi;2006;1;16;2,3
Sotkamo Kuolaniemi;2006;1;17;8,1
Sotkamo Kuolaniemi;2006;1;18;7,9
Sotkamo Kuolaniemi;2006;1;19;7,1
Sotkamo Kuolaniemi;2006;1;20;5,1
Sotkamo Kuolaniemi;2006;1;21;8,9
Sotkamo Kuolaniemi;2006;1;22;10,4
Sotkamo Kuolaniemi;2006;1;23;3,2
Sotkamo Kuolaniemi;2006;1;24;4,6
Sotkamo Kuolaniemi;2006;1;25;4,6
Sotkamo Kuolaniemi;2006;1;26;5,1
Sotkamo Kuolaniemi;2006;1;27;7,5
Sotkamo Kuolaniemi;2006;1;28;9,7
Sotkamo Kuolaniemi;2006;1;29;13,9
Sotkamo Kuolaniemi;2006;1;30;17,7
Sotkamo Kuolaniemi;2006;1;31;17
Sotkamo Kuolaniemi;2006;2;1;7,3
Sotkamo Kuolaniemi;2006;2;2;12,6
Sotkamo Kuolaniemi;2006;2;3;17,8
Sotkamo Kuolaniemi;2006;2;4;22,5
Sotkamo Kuolaniemi;2006;2;5;24,3
Sotkamo Kuolaniemi;2006;2;6;24,1
Sotkamo Kuolaniemi;2006;2;7;29
Sotkamo Kuolaniemi;2006;2;8;15
Sotkamo Kuolaniemi;2006;2;9;11,1
Sotkamo Kuolaniemi;2006;2;10;14,9
Sotkamo Kuolaniemi;2006;2;11;33,7
Sotkamo Kuolaniemi;2006;2;12;30,8
Sotkamo Kuolaniemi;2006;2;13;14,1
Sotkamo Kuolaniemi;2006;2;14;41
Sotkamo Kuolaniemi;2006;2;15;24,4
Sotkamo Kuolaniemi;2006;2;16;28,9
Sotkamo Kuolaniemi;2006;2;17;31,6
Sotkamo Kuolaniemi;2006;2;18;37,7
Sotkamo Kuolaniemi;2006;2;19;21,1
Sotkamo Kuolaniemi;2006;2;20;19,6
Sotkamo Kuolaniemi;2006;2;21;32,1
Sotkamo Kuolaniemi;2006;2;22;43,8
Sotkamo Kuolaniemi;2006;2;23;33,1
Sotkamo Kuolaniemi;2006;2;24;22,1
Sotkamo Kuolaniemi;2006;2;25;59,9
Sotkamo Kuolaniemi;2006;2;26;63,5
Sotkamo Kuolaniemi;2006;2;27;69,3
Sotkamo Kuolaniemi;2006;2;28;49,6
Sotkamo Kuolaniemi;2006;3;1;58,7
Sotkamo Kuolaniemi;2006;3;2;66,2
Sotkamo Kuolaniemi;2006;3;3;78,3
Sotkamo Kuolaniemi;2006;3;4;65
Sotkamo Kuolaniemi;2006;3;5;70,3
Sotkamo Kuolaniemi;2006;3;6;57,4
Sotkamo Kuolaniemi;2006;3;7;81,1
Sotkamo Kuolaniemi;2006;3;8;83,1
Sotkamo Kuolaniemi;2006;3;9;84,5
Sotkamo Kuolaniemi;2006;3;10;86,7
Sotkamo Kuolaniemi;2006;3;11;76,9
Sotkamo Kuolaniemi;2006;3;12;102,2
Sotkamo Kuolaniemi;2006;3;13;105,3
Sotkamo Kuolaniemi;2006;3;14;109,5
Sotkamo Kuolaniemi;2006;3;15;113,2
Sotkamo Kuolaniemi;2006;3;16;98,4
Sotkamo Kuolaniemi;2006;3;17;111,7
Sotkamo Kuolaniemi;2006;3;18;51,9
Sotkamo Kuolaniemi;2006;3;19;59,7
Sotkamo Kuolaniemi;2006;3;20;92,6
Sotkamo Kuolaniemi;2006;3;21;95,7
Sotkamo Kuolaniemi;2006;3;22;118,7
Sotkamo Kuolaniemi;2006;3;23;92
Sotkamo Kuolaniemi;2006;3;24;120,5
Sotkamo Kuolaniemi;2006;3;25;85,4
Sotkamo Kuolaniemi;2006;3;26;139,6
Sotkamo Kuolaniemi;2006;3;27;147,5
Sotkamo Kuolaniemi;2006;3;28;85,4
Sotkamo Kuolaniemi;2006;3;29;117,4
Sotkamo Kuolaniemi;2006;3;30;155,2
Sotkamo Kuolaniemi;2006;3;31;36,2
Sotkamo Kuolaniemi;2006;4;1;33,9
Sotkamo Kuolaniemi;2006;4;2;138,2
Sotkamo Kuolaniemi;2006;4;3;67,9
Sotkamo Kuolaniemi;2006;4;4;44,7
Sotkamo Kuolaniemi;2006;4;5;72,7
Sotkamo Kuolaniemi;2006;4;6;78,2
Sotkamo Kuolaniemi;2006;4;7;128,1
Sotkamo Kuolaniemi;2006;4;8;89,7
Sotkamo Kuolaniemi;2006;4;9;124,4
Sotkamo Kuolaniemi;2006;4;10;82,1
Sotkamo Kuolaniemi;2006;4;11;87,8
Sotkamo Kuolaniemi;2006;4;12;100,8
Sotkamo Kuolaniemi;2006;4;13;114,9
Sotkamo Kuolaniemi;2006;4;14;155,3
Sotkamo Kuolaniemi;2006;4;15;98,2
Sotkamo Kuolaniemi;2006;4;16;150,9
Sotkamo Kuolaniemi;2006;4;17;176,9
Sotkamo Kuolaniemi;2006;4;18;90,3
Sotkamo Kuolaniemi;2006;4;19;84,6
Sotkamo Kuolaniemi;2006;4;20;174,1
Sotkamo Kuolaniemi;2006;4;21;69,5
Sotkamo Kuolaniemi;2006;4;22;223,4
Sotkamo Kuolaniemi;2006;4;23;217,1
Sotkamo Kuolaniemi;2006;4;24;104,6
Sotkamo Kuolaniemi;2006;4;25;211,9
Sotkamo Kuolaniemi;2006;4;26;245
Sotkamo Kuolaniemi;2006;4;27;248,4
Sotkamo Kuolaniemi;2006;4;28;231,4
Sotkamo Kuolaniemi;2006;4;29;250,7
Sotkamo Kuolaniemi;2006;4;30;250,1
Sotkamo Kuolaniemi;2006;5;1;247,1
Sotkamo Kuolaniemi;2006;5;2;246,9
Sotkamo Kuolaniemi;2006;5;3;139,8
Sotkamo Kuolaniemi;2006;5;4;205,4
Sotkamo Kuolaniemi;2006;5;5;259,2
Sotkamo Kuolaniemi;2006;5;6;248,5
Sotkamo Kuolaniemi;2006;5;7;265
Sotkamo Kuolaniemi;2006;5;8;267,3
Sotkamo Kuolaniemi;2006;5;9;282,9
Sotkamo Kuolaniemi;2006;5;10;252,3
Sotkamo Kuolaniemi;2006;5;11;197,4
Sotkamo Kuolaniemi;2006;5;12;183,2
Sotkamo Kuolaniemi;2006;5;13;135,7
Sotkamo Kuolaniemi;2006;5;14;152,8
Sotkamo Kuolaniemi;2006;5;15;223,9
Sotkamo Kuolaniemi;2006;5;16;256,4
Sotkamo Kuolaniemi;2006;5;17;215,7
Sotkamo Kuolaniemi;2006;5;18;240,8
Sotkamo Kuolaniemi;2006;5;19;234,6
Sotkamo Kuolaniemi;2006;5;20;232,5
Sotkamo Kuolaniemi;2006;5;21;86,3
Sotkamo Kuolaniemi;2006;5;22;264
Sotkamo Kuolaniemi;2006;5;23;71,4
Sotkamo Kuolaniemi;2006;5;24;93,4
Sotkamo Kuolaniemi;2006;5;25;76,6
Sotkamo Kuolaniemi;2006;5;26;202,3
Sotkamo Kuolaniemi;2006;5;27;213,2
Sotkamo Kuolaniemi;2006;5;28;55,1
Sotkamo Kuolaniemi;2006;5;29;173,8
Sotkamo Kuolaniemi;2006;5;30;106,2
Sotkamo Kuolaniemi;2006;5;31;203,1
Sotkamo Kuolaniemi;2006;6;1;177
Sotkamo Kuolaniemi;2006;6;2;182,3
Sotkamo Kuolaniemi;2006;6;3;111,7
Sotkamo Kuolaniemi;2006;6;4;175
Sotkamo Kuolaniemi;2006;6;5;127,1
Sotkamo Kuolaniemi;2006;6;6;235,9
Sotkamo Kuolaniemi;2006;6;7;167,5
Sotkamo Kuolaniemi;2006;6;8;280,8
Sotkamo Kuolaniemi;2006;6;9;150,8
Sotkamo Kuolaniemi;2006;6;10;286,6
Sotkamo Kuolaniemi;2006;6;11;277,2
Sotkamo Kuolaniemi;2006;6;12;313,9
Sotkamo Kuolaniemi;2006;6;13;332,6
Sotkamo Kuolaniemi;2006;6;14;216,2
Sotkamo Kuolaniemi;2006;6;15;336,7
Sotkamo Kuolaniemi;2006;6;16;302,2
Sotkamo Kuolaniemi;2006;6;17;301,5
Sotkamo Kuolaniemi;2006;6;18;289,6
Sotkamo Kuolaniemi;2006;6;19;269,4
Sotkamo Kuolaniemi;2006;6;20;228,8
Sotkamo Kuolaniemi;2006;6;21;257
Sotkamo Kuolaniemi;2006;6;22;172,2
Sotkamo Kuolaniemi;2006;6;23;107,2
Sotkamo Kuolaniemi;2006;6;24;279,8
Sotkamo Kuolaniemi;2006;6;25;269,8
Sotkamo Kuolaniemi;2006;6;26;189,5
Sotkamo Kuolaniemi;2006;6;27;281,5
Sotkamo Kuolaniemi;2006;6;28;123,8
Sotkamo Kuolaniemi;2006;6;29;214,9
Sotkamo Kuolaniemi;2006;6;30;246,5
Sotkamo Kuolaniemi;2006;7;1;320,8
Sotkamo Kuolaniemi;2006;7;2;322,8
Sotkamo Kuolaniemi;2006;7;3;308,1
Sotkamo Kuolaniemi;2006;7;4;236
Sotkamo Kuolaniemi;2006;7;5;334,6
Sotkamo Kuolaniemi;2006;7;6;295,9
Sotkamo Kuolaniemi;2006;7;7;253,3
Sotkamo Kuolaniemi;2006;7;8;256,5
Sotkamo Kuolaniemi;2006;7;9;239,6
Sotkamo Kuolaniemi;2006;7;10;244,4
Sotkamo Kuolaniemi;2006;7;11;289,7
Sotkamo Kuolaniemi;2006;7;12;-
-;2006;7;13;-
-;2006;7;14;-
-;2006;7;15;-
-;2006;7;16;-
-;2006;7;17;-
-;2006;7;18;-
-;2006;7;19;-
Sotkamo Kuolaniemi;2006;7;20;232,3
Sotkamo Kuolaniemi;2006;7;21;200,9
Sotkamo Kuolaniemi;2006;7;22;286,5
Sotkamo Kuolaniemi;2006;7;23;222,2
Sotkamo Kuolaniemi;2006;7;24;240,4
Sotkamo Kuolaniemi;2006;7;25;271,1
Sotkamo Kuolaniemi;2006;7;26;163,8
Sotkamo Kuolaniemi;2006;7;27;193,5
Sotkamo Kuolaniemi;2006;7;28;294,1
Sotkamo Kuolaniemi;2006;7;29;188,8
Sotkamo Kuolaniemi;2006;7;30;261,9
Sotkamo Kuolaniemi;2006;7;31;267,5
Sotkamo Kuolaniemi;2006;8;1;263,8
Sotkamo Kuolaniemi;2006;8;2;271,2
Sotkamo Kuolaniemi;2006;8;3;275,6
Sotkamo Kuolaniemi;2006;8;4;259,3
Sotkamo Kuolaniemi;2006;8;5;268,1
Sotkamo Kuolaniemi;2006;8;6;195,6
Sotkamo Kuolaniemi;2006;8;7;124,3
Sotkamo Kuolaniemi;2006;8;8;236,8
Sotkamo Kuolaniemi;2006;8;9;153,6
Sotkamo Kuolaniemi;2006;8;10;212,6
Sotkamo Kuolaniemi;2006;8;11;248,6
Sotkamo Kuolaniemi;2006;8;12;242,7
Sotkamo Kuolaniemi;2006;8;13;251,2
Sotkamo Kuolaniemi;2006;8;14;172,8
Sotkamo Kuolaniemi;2006;8;15;107,3
Sotkamo Kuolaniemi;2006;8;16;45,1
Sotkamo Kuolaniemi;2006;8;17;106,1
Sotkamo Kuolaniemi;2006;8;18;112,3
Sotkamo Kuolaniemi;2006;8;19;125,1
Sotkamo Kuolaniemi;2006;8;20;211,1
Sotkamo Kuolaniemi;2006;8;21;224,9
Sotkamo Kuolaniemi;2006;8;22;225,2
Sotkamo Kuolaniemi;2006;8;23;223,3
Sotkamo Kuolaniemi;2006;8;24;204,8
Sotkamo Kuolaniemi;2006;8;25;73,9
Sotkamo Kuolaniemi;2006;8;26;185,7
Sotkamo Kuolaniemi;2006;8;27;190,9
Sotkamo Kuolaniemi;2006;8;28;116,1
Sotkamo Kuolaniemi;2006;8;29;95,5
Sotkamo Kuolaniemi;2006;8;30;153,5
Sotkamo Kuolaniemi;2006;8;31;81,7
Sotkamo Kuolaniemi;2006;9;1;79,4
Sotkamo Kuolaniemi;2006;9;2;67,8
Sotkamo Kuolaniemi;2006;9;3;48,3
Sotkamo Kuolaniemi;2006;9;4;119,3
Sotkamo Kuolaniemi;2006;9;5;23,2
Sotkamo Kuolaniemi;2006;9;6;26,2
Sotkamo Kuolaniemi;2006;9;7;57,2
Sotkamo Kuolaniemi;2006;9;8;36,1
Sotkamo Kuolaniemi;2006;9;9;26,4
Sotkamo Kuolaniemi;2006;9;10;140,4
Sotkamo Kuolaniemi;2006;9;11;107,9
Sotkamo Kuolaniemi;2006;9;12;70,9
Sotkamo Kuolaniemi;2006;9;13;98,3
Sotkamo Kuolaniemi;2006;9;14;135
Sotkamo Kuolaniemi;2006;9;15;139,6
Sotkamo Kuolaniemi;2006;9;16;94
Sotkamo Kuolaniemi;2006;9;17;99,6
Sotkamo Kuolaniemi;2006;9;18;21,3
Sotkamo Kuolaniemi;2006;9;19;62,4
Sotkamo Kuolaniemi;2006;9;20;35,6
Sotkamo Kuolaniemi;2006;9;21;66,2
Sotkamo Kuolaniemi;2006;9;22;37,7
Sotkamo Kuolaniemi;2006;9;23;76,9
Sotkamo Kuolaniemi;2006;9;24;47,6
Sotkamo Kuolaniemi;2006;9;25;124
Sotkamo Kuolaniemi;2006;9;26;21,7
Sotkamo Kuolaniemi;2006;9;27;31,7
Sotkamo Kuolaniemi;2006;9;28;4,2
Sotkamo Kuolaniemi;2006;9;29;52,6
Sotkamo Kuolaniemi;2006;9;30;97,3
Sotkamo Kuolaniemi;2006;10;1;30,3
Sotkamo Kuolaniemi;2006;10;2;12,6
Sotkamo Kuolaniemi;2006;10;3;21,9
Sotkamo Kuolaniemi;2006;10;4;40,6
Sotkamo Kuolaniemi;2006;10;5;11,7
Sotkamo Kuolaniemi;2006;10;6;16,5
Sotkamo Kuolaniemi;2006;10;7;33,6
Sotkamo Kuolaniemi;2006;10;8;12,7
Sotkamo Kuolaniemi;2006;10;9;25,8
Sotkamo Kuolaniemi;2006;10;10;13,1
Sotkamo Kuolaniemi;2006;10;11;12,8
Sotkamo Kuolaniemi;2006;10;12;14,5
Sotkamo Kuolaniemi;2006;10;13;10,2
Sotkamo Kuolaniemi;2006;10;14;16,2
Sotkamo Kuolaniemi;2006;10;15;23,3
Sotkamo Kuolaniemi;2006;10;16;12,5
Sotkamo Kuolaniemi;2006;10;17;13,3
Sotkamo Kuolaniemi;2006;10;18;23,1
Sotkamo Kuolaniemi;2006;10;19;20,8
Sotkamo Kuolaniemi;2006;10;20;45,6
Sotkamo Kuolaniemi;2006;10;21;31,6
Sotkamo Kuolaniemi;2006;10;22;5,2
Sotkamo Kuolaniemi;2006;10;23;11,8
Sotkamo Kuolaniemi;2006;10;24;4,7
Sotkamo Kuolaniemi;2006;10;25;13,4
Sotkamo Kuolaniemi;2006;10;26;19,7
Sotkamo Kuolaniemi;2006;10;27;2
Sotkamo Kuolaniemi;2006;10;28;15,2
Sotkamo Kuolaniemi;2006;10;29;38,3
Sotkamo Kuolaniemi;2006;10;30;8,8
Sotkamo Kuolaniemi;2006;10;31;16,9
Sotkamo Kuolaniemi;2006;11;1;18,8
Sotkamo Kuolaniemi;2006;11;2;17,6
Sotkamo Kuolaniemi;2006;11;3;28,4
Sotkamo Kuolaniemi;2006;11;4;23,4
Sotkamo Kuolaniemi;2006;11;5;18,9
Sotkamo Kuolaniemi;2006;11;6;10,3
Sotkamo Kuolaniemi;2006;11;7;9,6
Sotkamo Kuolaniemi;2006;11;8;6,6
Sotkamo Kuolaniemi;2006;11;9;7
Sotkamo Kuolaniemi;2006;11;10;7,4
Sotkamo Kuolaniemi;2006;11;11;8,8
Sotkamo Kuolaniemi;2006;11;12;7,1
Sotkamo Kuolaniemi;2006;11;13;6,2
Sotkamo Kuolaniemi;2006;11;14;4,9
Sotkamo Kuolaniemi;2006;11;15;4,6
Sotkamo Kuolaniemi;2006;11;16;5,5
Sotkamo Kuolaniemi;2006;11;17;2,5
Sotkamo Kuolaniemi;2006;11;18;0
Sotkamo Kuolaniemi;2006;11;19;1,2
Sotkamo Kuolaniemi;2006;11;20;1,1
Sotkamo Kuolaniemi;2006;11;21;1,1
Sotkamo Kuolaniemi;2006;11;22;0,7
Sotkamo Kuolaniemi;2006;11;23;2
Sotkamo Kuolaniemi;2006;11;24;-0,4
Sotkamo Kuolaniemi;2006;11;25;0,6
Sotkamo Kuolaniemi;2006;11;26;0,1
Sotkamo Kuolaniemi;2006;11;27;4,2
Sotkamo Kuolaniemi;2006;11;28;2,1
Sotkamo Kuolaniemi;2006;11;29;-0,7
Sotkamo Kuolaniemi;2006;11;30;0,9
Sotkamo Kuolaniemi;2006;12;1;1,1
Sotkamo Kuolaniemi;2006;12;2;4,7
Sotkamo Kuolaniemi;2006;12;3;-0,3
Sotkamo Kuolaniemi;2006;12;4;-1,4
Sotkamo Kuolaniemi;2006;12;5;-0,2
Sotkamo Kuolaniemi;2006;12;6;0,6
Sotkamo Kuolaniemi;2006;12;7;-0,4
Sotkamo Kuolaniemi;2006;12;8;-0,6
Sotkamo Kuolaniemi;2006;12;9;-1
Sotkamo Kuolaniemi;2006;12;10;-0,1
Sotkamo Kuolaniemi;2006;12;11;-0,6
Sotkamo Kuolaniemi;2006;12;12;0,3
Sotkamo Kuolaniemi;2006;12;13;-0,4
Sotkamo Kuolaniemi;2006;12;14;-0,2
Sotkamo Kuolaniemi;2006;12;15;0,6
Sotkamo Kuolaniemi;2006;12;16;-1,2
Sotkamo Kuolaniemi;2006;12;17;0,4
Sotkamo Kuolaniemi;2006;12;18;0,8
Sotkamo Kuolaniemi;2006;12;19;0,3
Sotkamo Kuolaniemi;2006;12;20;0,7
Sotkamo Kuolaniemi;2006;12;21;0,4
Sotkamo Kuolaniemi;2006;12;22;0,2
Sotkamo Kuolaniemi;2006;12;23;1,6
Sotkamo Kuolaniemi;2006;12;24;0,3
Sotkamo Kuolaniemi;2006;12;25;0,2
Sotkamo Kuolaniemi;2006;12;26;1,2
Sotkamo Kuolaniemi;2006;12;27;0,2
Sotkamo Kuolaniemi;2006;12;28;0,3
Sotkamo Kuolaniemi;2006;12;29;0,8
Sotkamo Kuolaniemi;2006;12;30;1,1
Sotkamo Kuolaniemi;2006;12;31;-0,2
Sotkamo Kuolaniemi;2007;1;1;-0,1
Sotkamo Kuolaniemi;2007;1;2;-1,9
Sotkamo Kuolaniemi;2007;1;3;-2,3
